날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-04-24,173000,1500,387885,106972,135833,-28861,95089,99859,-4770,33631
2020-04-23,171500,1500,339869,124937,117409,7528,66989,74530,-7541,13
2020-04-22,170000,-1000,464539,121186,177555,-56369,76268,149321,-73053,129422
2020-04-21,171000,-4500,560075,166902,193792,-26890,127838,167173,-39335,66225
2020-04-20,175500,-500,390955,129679,169160,-39481,81457,99640,-18183,57664
2020-04-17,176000,0,550330,143751,145381,-1630,90425,195396,-104971,106601
2020-04-16,176000,-7000,653004,185501,174569,10932,149808,315000,-165192,154260
2020-04-14,183000,2000,602681,234292,166819,67473,105141,163336,-58195,-9278
2020-04-13,181000,3000,994277,285191,350547,-65356,194797,183322,11475,53881
2020-04-10,178000,13500,977632,354919,209728,145191,173515,160975,12540,-157731
2020-04-09,164500,3500,650779,221364,283356,-61992,174025,126980,47045,14947
2020-04-08,161000,-500,440329,146570,171099,-24529,95905,123500,-27595,52124
2020-04-07,161500,500,643379,144634,174973,-30339,137173,244952,-107779,138118
2020-04-06,161000,4000,362428,155687,79736,75951,56814,96168,-39354,-36597
2020-04-03,157000,1000,395194,94505,140377,-45872,159958,143168,16790,29082
2020-04-02,156000,1000,478869,145105,167245,-22140,164507,199476,-34969,57109
2020-04-01,155000,-6000,396564,95626,187037,-91411,115355,120478,-5123,96534
2020-03-31,161000,1000,474039,127952,169089,-41137,161307,175277,-13970,55107
2020-03-30,160000,-3500,501851,210186,216714,-6528,75231,179367,-104136,110664
2020-03-27,163500,8000,567062,214248,142829,71419,169189,166381,2808,-74227
2020-03-26,155500,-5500,509091,134966,120778,14188,116249,237716,-121467,107279
2020-03-25,161000,15500,581137,189744,155108,34636,143880,156635,-12755,-21881
2020-03-24,145500,7500,476227,171674,130190,41484,93123,172842,-79719,38235
2020-03-23,138000,-6500,457989,113159,155564,-42405,61041,163266,-102225,144630
2020-03-20,144500,5000,636918,206446,234453,-28007,199372,213702,-14330,42337
2020-03-19,139500,-8000,645668,198294,202023,-3729,227726,189577,38149,-34420
2020-03-18,147500,-8000,559707,137357,203497,-66140,230845,172904,57941,8199
2020-03-17,155500,-6500,547216,169692,205595,-35903,162956,174526,-11570,47473
2020-03-16,162000,-9000,506250,128540,174447,-45907,159855,223534,-63679,109586
2020-03-13,171000,-7000,784135,298117,261129,36988,297947,377416,-79469,42481
2020-03-12,178000,-1500,1019659,368424,438020,-69596,487980,418557,69423,173
2020-03-11,179500,-1000,483620,134186,185514,-51328,243889,183456,60433,-9105
2020-03-10,180500,0,497558,203345,186530,16815,154804,222398,-67594,50779
2020-03-09,180500,-11500,551277,178935,216859,-37924,95414,231360,-135946,173870
2020-03-06,192000,-5000,299607,122681,128131,-5450,67729,132228,-64499,69949
2020-03-05,197000,3000,421898,137305,203480,-66175,172879,154632,18247,47928
2020-03-04,194000,2000,363057,107176,169064,-61888,175248,130900,44348,17540
2020-03-03,192000,500,369345,134226,152066,-17840,138414,140823,-2409,20249
2020-03-02,191500,-4000,437217,149990,172815,-22825,102828,212207,-109379,132204
2020-02-28,195500,-3500,538272,186513,140532,45981,226519,252742,-26223,-19758
2020-02-27,199000,-1000,305381,144762,104371,40391,90460,114457,-23997,-16394
2020-02-26,200000,-2000,339857,126519,127207,-688,92181,147178,-54997,55685
2020-02-25,202000,-1500,306873,126328,134352,-8024,56429,115162,-58733,66757
2020-02-24,203500,-8000,337423,165753,147722,18031,37658,106364,-68706,50675
2020-02-21,211500,-4000,217235,81245,90134,-8889,51212,72888,-21676,30565
2020-02-20,215500,-1000,203605,73115,101910,-28795,68116,60318,7798,20997
2020-02-19,216500,-1000,190216,100320,82435,17885,35001,72586,-37585,19700
2020-02-18,217500,-1000,181856,86583,106066,-19483,49150,49551,-401,19884
2020-02-17,218500,-1000,281494,124233,116358,7875,71111,114084,-42973,35098
2020-02-14,219500,-1500,217419,68846,98781,-29935,71278,71403,-125,30060
2020-02-13,221000,-1000,379379,208072,226886,-18814,88518,103311,-14793,33607
2020-02-12,222000,0,198757,91706,98758,-7052,47058,68199,-21141,28193
2020-02-11,222000,1500,212646,82148,85248,-3100,78015,78651,-636,3736
2020-02-10,220500,-2500,289609,114289,152151,-37862,62575,96113,-33538,71400
2020-02-07,223000,-1000,285403,99837,144447,-44610,122851,99557,23294,21316
2020-02-06,224000,9500,363840,202048,150405,51643,98392,90695,7697,-59340
2020-02-05,214500,500,297540,90635,146887,-56252,120114,116316,3798,52454
2020-02-04,214000,-500,311725,75278,133490,-58212,107654,135168,-27514,85726
2020-02-03,214500,-6500,427513,172439,170421,2018,98546,196203,-97657,95639
2020-01-31,221000,-3500,359322,158430,131033,27397,96877,181186,-84309,56912
2020-01-30,224500,-2000,253901,94481,121275,-26794,111397,63747,47650,-20856
2020-01-29,226500,500,203199,76645,145190,-68545,55952,31191,24761,43784
2020-01-28,226000,-14500,583981,245018,307527,-62509,97134,186812,-89678,152187
2020-01-23,240500,-1000,249642,84441,152148,-67707,128364,64962,63402,4305
2020-01-22,241500,-2500,204013,103102,86970,16132,56725,89350,-32625,16493
2020-01-21,244000,-3000,188964,111362,88442,22920,40698,70066,-29368,6448
2020-01-20,247000,5500,371516,167919,165330,2589,156066,55619,100447,-103036
2020-01-17,241500,0,202782,73634,132927,-59293,91142,43266,47876,11417
2020-01-16,241500,-500,244731,108417,121904,-13487,105298,73248,32050,-18563
2020-01-15,242000,0,205004,68355,104793,-36438,117873,65015,52858,-16420
2020-01-14,242000,3500,253387,99944,102811,-2867,130761,57443,73318,-70451
2020-01-13,238500,1000,206237,76147,112216,-36069,95837,49969,45868,-9799
2020-01-10,237500,3500,248358,93476,149214,-55738,114057,49989,64068,-8330
2020-01-09,234000,6000,337466,149224,205541,-56317,163760,75575,88185,-31868
2020-01-08,228000,-4000,340244,104663,166762,-62099,137651,104535,33116,28983
2020-01-07,232000,1000,138750,51606,73785,-22179,56108,27101,29007,-6828
2020-01-06,231000,-6000,217886,79866,123145,-43279,61515,55410,6105,37174
2020-01-03,237000,1000,273831,122445,144031,-21586,105655,77947,27708,-6122
2020-01-02,236000,-500,213578,95884,113651,-17767,65527,64731,796,16971
2019-12-30,236500,-2000,151194,50755,43302,7453,61303,82940,-21637,14184
2019-12-27,238500,-4500,201365,62204,87072,-24868,47547,88186,-40639,65507
2019-12-26,243000,3000,158756,77363,59796,17567,35525,24764,10761,-28328
2019-12-24,240000,-3500,191559,80149,74849,5300,47101,67173,-20072,14772
2019-12-23,243500,-2500,142015,69316,51589,17727,37248,58872,-21624,3897
2019-12-20,246000,-500,211349,83822,76106,7716,92012,90679,1333,-9049
2019-12-19,246500,-2000,226225,70746,83623,-12877,96474,92873,3601,9276
2019-12-18,248500,1000,256484,38637,77278,-38641,189306,115084,74222,-35581
2019-12-17,247500,5000,369447,115563,90252,25311,215628,142134,73494,-98805
2019-12-16,242500,-500,213258,102289,59131,43158,78592,103704,-25112,-18046
2019-12-13,243000,7500,419459,198178,127850,70328,175478,79380,96098,-166426
2019-12-12,235500,4500,494257,328092,249487,78605,135909,132151,3758,-82363
2019-12-11,231000,-500,188402,86593,63657,22936,73905,94178,-20273,-2663
2019-12-10,231500,-1500,124541,69373,44522,24851,32865,67448,-34583,9732
2019-12-09,233000,2500,156065,80967,62456,18511,57180,38853,18327,-36838
2019-12-06,230500,1500,143898,46299,39484,6815,82411,68472,13939,-20754
2019-12-05,229000,2000,215791,101708,81868,19840,92600,82679,9921,-29761
2019-12-04,227000,-4000,222937,93748,66372,27376,71323,125363,-54040,26664
2019-12-03,231000,-1000,172673,88402,64704,23698,65086,66915,-1829,-21869
2019-12-02,232000,1500,212885,139051,60009,79042,47642,109806,-62164,-16878
2019-11-29,230500,-2000,255848,105403,76474,28929,102046,123507,-21461,-7468
2019-11-28,232500,-500,142160,102545,71830,30715,14755,34900,-20145,-10570
2019-11-27,233000,-500,192708,80280,68162,12118,78500,81200,-2700,-9418
2019-11-26,233500,5500,587228,171573,130369,41204,352883,298898,53985,-95189
2019-11-25,228000,8000,417534,220470,121549,98921,153447,105677,47770,-146691
2019-11-22,220000,-500,187398,75338,69177,6161,45898,98343,-52445,46284
2019-11-21,220500,-2000,252673,110549,95684,14865,57966,91001,-33035,18170
2019-11-20,222500,-3000,232747,100479,92340,8139,50498,99819,-49321,41182
2019-11-19,225500,-2000,215061,72088,99173,-27085,69900,91577,-21677,48762
2019-11-18,227500,3500,207141,78578,69251,9327,69346,59970,9376,-18703
2019-11-15,224000,4000,204292,124241,51581,72660,54816,67371,-12555,-60105
2019-11-14,220000,-1000,233679,149391,136885,12506,29909,70684,-40775,28269
2019-11-13,221000,-2000,170995,97691,88371,9320,34866,44663,-9797,477
2019-11-12,223000,-500,165285,91789,80829,10960,41696,60545,-18849,7889
2019-11-11,223500,-500,171486,83138,65888,17250,57749,58808,-1059,-16191
합계,,,93764326,35474689,34037588,1437101,28406040,29572405,-1166365,-270736
