날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-05-08,30500,1500,2777232,978595,404936,573659,920887,211004,709883,-1283542
2020-05-07,29000,-150,1333680,592443,350721,241722,191005,590878,-399873,158151
2020-05-06,29150,450,1579421,515264,280782,234482,510832,678501,-167669,-66813
2020-05-04,28700,-950,1876049,459305,448996,10309,582666,1040184,-457518,447209
2020-04-29,29650,400,1875521,412378,377176,35202,911028,795388,115640,-150842
2020-04-28,29250,650,2172224,777029,399751,377278,537906,521661,16245,-393523
2020-04-27,28600,900,1374350,501485,199092,302393,269367,283285,-13918,-288475
2020-04-24,27700,-1100,2200412,324752,1095778,-771026,211337,422798,-211461,982487
2020-04-23,28800,400,1963345,832070,406543,425527,299293,366982,-67689,-357838
2020-04-22,28400,-450,2420355,485863,598232,-112369,322097,778664,-456567,568936
2020-04-21,28850,-500,2441841,360238,691642,-331404,601225,758277,-157052,488456
2020-04-20,29350,-550,1597338,297413,501139,-203726,179540,403813,-224273,427999
2020-04-17,29900,900,1965039,387695,299045,88650,572741,605279,-32538,-56112
2020-04-16,29000,-850,2289317,376750,368391,8359,521245,1224472,-703227,694868
2020-04-14,29850,350,1717972,387980,242399,145581,304825,659603,-354778,209197
2020-04-13,29500,-1500,2007475,305734,490971,-185237,202464,444652,-242188,427425
2020-04-10,31000,850,2293372,266371,509354,-242983,202870,415662,-212792,455775
2020-04-09,30150,1900,3167177,1130973,623936,507037,261974,629863,-367889,-139148
2020-04-08,28250,0,2550320,591367,466652,124715,681564,1050951,-369387,244672
2020-04-07,28250,1450,2680220,563825,425412,138413,573679,837909,-264230,125817
2020-04-06,26800,1400,1721874,580493,182346,398147,255646,505784,-250138,-148009
2020-04-03,25400,-400,1461529,296073,384717,-88644,273491,546319,-272828,361472
2020-04-02,25800,250,1658336,476704,442255,34449,411889,602830,-190941,156492
2020-04-01,25550,-450,2170012,467630,516884,-49254,346919,722629,-375710,424964
2020-03-31,26000,1050,2219339,366941,454821,-87880,947361,790963,156398,-68518
2020-03-30,24950,-550,1986835,437634,516642,-79008,710360,859483,-149123,228131
2020-03-27,25500,450,2820545,589991,609373,-19382,831730,910843,-79113,98495
2020-03-26,25050,-100,3897513,896098,936901,-40803,680865,1395083,-714218,755021
2020-03-25,25150,2050,5010440,1351149,871734,479415,791693,1786968,-995275,515860
2020-03-24,23100,1600,2947942,739852,500265,239587,625247,1283765,-658518,418931
2020-03-23,21500,-2650,2365341,412327,646289,-233962,435458,991008,-555550,789512
2020-03-20,24150,1600,3015123,889084,787347,101737,787673,1305635,-517962,416225
2020-03-19,22550,-2750,2305074,844899,694023,150876,639252,841105,-201853,50977
2020-03-18,25300,-50,2019043,267753,723451,-455698,1021174,672400,348774,106924
2020-03-17,25350,-1750,2682844,529807,563319,-33512,754780,1289599,-534819,568331
