날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-05-11,29550,-500,1445854,628335,515321,113014,187992,385067,-197075,84061
2020-05-08,30050,0,1488251,683001,439486,243515,262000,598993,-336993,93478
2020-05-07,30050,150,1969529,1164401,482327,682074,376961,786775,-409814,-272260
2020-05-06,29900,100,2262364,997829,432734,565095,379382,1314504,-935122,370027
2020-05-04,29800,-750,2946737,928401,983034,-54633,1095635,1272921,-177286,231919
2020-04-29,30550,450,2223561,938838,375251,563587,481578,718116,-236538,-327049
2020-04-28,30100,100,3284884,674504,553097,121407,642506,1014878,-372372,250965
2020-04-27,30000,2850,5258451,1465563,805012,660551,1505507,468154,1037353,-1697904
2020-04-24,27150,-350,1759625,385619,553457,-167838,519572,795176,-275604,443442
2020-04-23,27500,-100,2055080,542590,559212,-16622,605041,1136155,-531114,547736
2020-04-22,27600,-100,1498460,406279,725113,-318834,278221,382044,-103823,422657
2020-04-21,27700,-500,2552022,694490,847860,-153370,792102,1081298,-289196,442566
2020-04-20,28200,-300,1979063,360971,673045,-312074,342020,731760,-389740,701814
2020-04-17,28500,450,2377650,534111,399001,135110,813333,882810,-69477,-65633
2020-04-16,28050,-1000,2608005,380030,594684,-214654,975909,1631550,-655641,870295
2020-04-14,29050,550,1524629,389695,398733,-9038,595470,504357,91113,-82075
2020-04-13,28500,-550,1725434,520964,786032,-265068,148532,292167,-143635,408703
2020-04-10,29050,950,2806027,1091358,722961,368397,216904,446984,-230080,-138317
2020-04-09,28100,250,1761149,645251,779943,-134692,451807,526062,-74255,208947
2020-04-08,27850,-650,2368197,432687,796596,-363909,960032,1073229,-113197,477106
2020-04-07,28500,1150,2830469,740127,682041,58086,1199292,866823,332469,-390555
2020-04-06,27350,800,2180878,777531,378912,398619,424338,960655,-536317,137698
2020-04-03,26550,-200,1925601,551925,637941,-86016,684053,773653,-89600,175616
2020-04-02,26750,0,2900222,864741,747892,116849,878371,1577982,-699611,582762
2020-04-01,26750,-1850,2216202,755105,960862,-205757,584340,899210,-314870,520627
2020-03-31,28600,1100,3312454,886464,1078495,-192031,1621596,1253073,368523,-176492
2020-03-30,27500,-900,2380561,898413,858351,40062,441282,877043,-435761,395699
2020-03-27,28400,1050,3397588,1235063,905863,329200,597056,1503610,-906554,577354
2020-03-26,27350,0,3837880,1196118,940600,255518,1104101,1706069,-601968,346450
2020-03-25,27350,3400,3088695,1135973,724625,411348,670224,1071952,-401728,-9620
2020-03-24,23950,1750,2261390,888850,787209,101641,531677,846656,-314979,213338
2020-03-23,22200,-2000,2185885,690247,1061452,-371205,524986,713154,-188168,559373
2020-03-20,24200,1750,3288066,1001737,1273599,-271862,1096616,1334318,-237702,509564
2020-03-19,22450,-1950,3227344,1062878,899034,163844,1167821,1659797,-491976,328132
2020-03-18,24400,-800,2406967,645080,726170,-81090,806262,1093631,-287369,368459
2020-03-17,25200,-1600,3565928,711810,642619,69191,1389886,2340251,-950365,881174
2020-03-16,26800,-700,2154315,422111,697374,-275263,918909,1061363,-142454,417717
2020-03-13,27500,-1600,4971131,1161246,1123768,37478,2288887,3103964,-815077,777599
2020-03-12,29100,-1250,3444605,1159511,1135439,24072,1540302,1916784,-376482,352410
2020-03-11,30350,200,2667358,637629,1197451,-559822,1365947,1008367,357580,202242
2020-03-10,30150,100,2142638,963646,671823,291823,684305,1130028,-445723,153900
2020-03-09,30050,-1850,2147355,674446,643276,31170,693651,1150186,-456535,425365
2020-03-06,31900,-850,1990965,332769,577714,-244945,1015625,1259659,-244034,488979
2020-03-05,32750,-400,2369004,502066,685026,-182960,1202906,1472966,-270060,453020
2020-03-04,33150,1100,2272463,745126,794717,-49591,1138840,1134032,4808,44783
2020-03-03,32050,-150,1761429,610378,691943,-81565,819656,897785,-78129,159694
2020-03-02,32200,-100,2163670,840939,693968,146971,891098,1231835,-340737,193766
2020-02-28,32300,-1200,3505067,911335,563795,347540,2004350,2543506,-539156,191616
2020-02-27,33500,-650,2489863,694078,505839,188239,1218272,1831117,-612845,424606
2020-02-26,34150,-50,2480717,776605,799343,-22738,1347581,1470147,-122566,145304
2020-02-25,34200,200,2156551,780889,682998,97891,909661,1202606,-292945,195054
2020-02-24,34000,-1650,2434887,604769,649591,-44822,1063365,1455873,-392508,437330
2020-02-21,35650,-550,1481281,372963,561242,-188279,757276,702831,54445,133834
2020-02-20,36200,-350,1264239,328743,564874,-236131,592105,556397,35708,200423
2020-02-19,36550,100,2347513,463469,475231,-11762,1557673,1636377,-78704,90466
2020-02-18,36450,-450,1335554,292518,612506,-319988,599011,542317,56694,263294
2020-02-17,36900,-850,2254735,436849,476452,-39603,930208,1491855,-561647,601250
2020-02-14,37750,-150,1047254,389379,386038,3341,367904,521380,-153476,150135
2020-02-13,37900,-550,1738102,463300,503207,-39907,745945,1135064,-389119,429026
2020-02-12,38450,-50,1616452,420494,435234,-14740,876915,1071125,-194210,208950
2020-02-11,38500,350,1326970,340652,504651,-163999,787703,618429,169274,-5275
2020-02-10,38150,-1000,1774106,322331,538614,-216283,710024,1129111,-419087,635370
2020-02-07,39150,-650,1448392,286381,552921,-266540,589833,810246,-220413,486953
2020-02-06,39800,550,1482420,623235,359954,263281,471536,847295,-375759,112478
2020-02-05,39250,350,1495014,347453,564653,-217200,745603,799509,-53906,271106
2020-02-04,38900,-400,1734995,331152,762635,-431483,903960,905018,-1058,432541
2020-02-03,39300,150,1508584,543401,625539,-82138,846919,779383,67536,14602
2020-01-31,39150,-750,1285828,482566,431494,51072,574585,775360,-200775,149703
2020-01-30,39900,100,1064052,318311,520705,-202394,573471,475807,97664,104730
