날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-04-27,53400,800,561740,179935,111225,68710,146562,111570,34992,-103702
2020-04-24,52600,-700,529035,153272,216876,-63604,89475,105354,-15879,79483
2020-04-23,53300,900,702412,217407,203936,13471,166690,92662,74028,-87499
2020-04-22,52400,-200,727548,136795,343448,-206653,140414,120674,19740,186913
2020-04-21,52600,-1200,1029388,218896,347540,-128644,140274,122827,17447,111197
2020-04-20,53800,-700,809110,154032,239039,-85007,58123,189314,-131191,216198
2020-04-17,54500,1000,1414373,174510,186876,-12366,180236,189497,-9261,21627
2020-04-16,53500,-100,788724,115346,125795,-10449,192677,345007,-152330,162779
2020-04-14,53600,400,922591,382932,167198,215734,140033,441077,-301044,85310
2020-04-13,53200,-600,626957,134576,211324,-76748,47571,70767,-23196,99944
2020-04-10,53800,-400,687486,131514,198745,-67231,31128,96653,-65525,132756
2020-04-09,54200,900,926771,282828,228351,54477,90515,226124,-135609,81132
2020-04-08,53300,-1200,1593974,306600,443070,-136470,222219,478900,-256681,393151
2020-04-07,54500,3400,2123508,541826,428578,113248,139706,357166,-217460,104212
2020-04-06,51100,1250,868309,237935,121800,116135,144539,175061,-30522,-85613
2020-04-03,49850,550,963015,229583,202211,27372,188130,315521,-127391,100019
2020-04-02,49300,1200,1071663,427787,238928,188859,239865,390118,-150253,-38606
2020-04-01,48100,-100,1298461,416014,361389,54625,349134,303791,45343,-99968
2020-03-31,48200,-300,1106424,244399,304299,-59900,296877,466623,-169746,229646
2020-03-30,48500,-900,937027,291545,275508,16037,205829,415198,-209369,193332
2020-03-27,49400,400,1110394,391458,327057,64401,110848,331532,-220684,156283
2020-03-26,49000,500,1377158,353788,314926,38862,257323,345680,-88357,49495
2020-03-25,48500,4100,1506779,463722,418931,44791,281435,268524,12911,-57702
2020-03-24,44400,2550,1316623,395941,283847,112094,256173,394521,-138348,26254
2020-03-23,41850,-3250,1186795,312824,409634,-96810,205624,363855,-158231,255041
2020-03-20,45100,1450,1539670,409615,325414,84201,313351,622114,-308763,224562
2020-03-19,43650,-4350,1601945,472296,437694,34602,429478,512663,-83185,48583
2020-03-18,48000,-1450,886739,260658,249835,10823,184108,302526,-118418,107595
2020-03-17,49450,-950,1004008,271292,269882,1410,316979,352971,-35992,34582
2020-03-16,50400,-2100,948845,194928,304573,-109645,220487,314025,-93538,203183
2020-03-13,52500,-3000,1968749,527532,706966,-179434,747875,715968,31907,147527
2020-03-12,55500,-3500,1649095,596438,390037,206401,330547,881378,-550831,344430
2020-03-11,59000,-1000,938290,255388,252225,3163,296739,482524,-185785,182622
2020-03-10,60000,2200,1500440,529333,448895,80438,605679,438526,167153,-247591
2020-03-09,57800,-2500,1001568,351097,219172,131925,150001,473920,-323919,191994
2020-03-06,60300,-1200,542438,196326,222065,-25739,105768,199777,-94009,119748
2020-03-05,61500,900,573595,179508,218224,-38716,147371,161011,-13640,52356
2020-03-04,60600,400,520867,128206,164929,-36723,179817,192382,-12565,49288
2020-03-03,60200,100,587763,129526,261323,-131797,80161,149195,-69034,200831
2020-03-02,60100,-300,711979,240773,260950,-20177,115743,251075,-135332,155509
2020-02-28,60400,-2000,932828,407022,239339,167683,166864,308650,-141786,-25897
2020-02-27,62400,-900,524379,284116,226854,57262,52524,162641,-110117,52855
2020-02-26,63300,300,607215,245306,227691,17615,207478,148846,58632,-76247
2020-02-25,63000,-300,956415,266771,226673,40098,250567,542797,-292230,252132
2020-02-24,63300,-2800,874557,383200,223592,159608,76821,307981,-231160,71552
2020-02-21,66100,-1100,531902,206238,223102,-16864,95700,137342,-41642,58506
2020-02-20,67200,-1600,677402,165255,297390,-132135,139854,164779,-24925,157060
2020-02-19,68800,-100,636116,213219,156117,57102,214451,247097,-32646,-24456
2020-02-18,68900,1900,1338368,541154,342634,198520,272517,212054,60463,-258983
2020-02-17,67000,0,560384,246934,157311,89623,65681,171357,-105676,16053
2020-02-14,67000,-100,354348,119883,183597,-63714,98393,57987,40406,23308
2020-02-13,67100,-800,699540,190023,376816,-186793,255836,152130,103706,83087
2020-02-12,67900,700,487071,195878,169460,26418,149672,99337,50335,-76753
2020-02-11,67200,200,462160,156695,162153,-5458,171597,125657,45940,-40482
2020-02-10,67000,-300,364246,149877,126366,23511,73404,126509,-53105,29594
2020-02-07,67300,500,519466,165621,215925,-50304,220767,58631,162136,-111832
2020-02-06,66800,1600,635295,192943,237950,-45007,207755,140284,67471,-22464
2020-02-05,65200,100,657342,186462,272911,-86449,225149,211308,13841,72608
2020-02-04,65100,200,716163,187115,344819,-157704,204756,262948,-58192,215896
2020-02-03,64900,-1000,797729,294998,254957,40041,236999,364071,-127072,87031
2020-01-31,65900,-1300,697360,209059,218966,-9907,155834,306329,-150495,160402
2020-01-30,67200,0,549972,181564,185472,-3908,171571,191968,-20397,24305
2020-01-29,67200,100,585990,261082,222386,38696,108065,251234,-143169,104473
2020-01-28,67100,-1900,729302,335301,252273,83028,60852,205247,-144395,61367
2020-01-23,69000,-1400,604024,188541,250345,-61804,87948,251206,-163258,225062
2020-01-22,70400,300,546215,191653,126944,64709,129572,203193,-73621,8912
2020-01-21,70100,-1100,379059,110167,140738,-30571,73098,90771,-17673,48244
2020-01-20,71200,2000,894609,269546,179618,89928,370774,121773,249001,-338929
2020-01-17,69200,-700,464204,120283,210040,-89757,116574,105391,11183,78574
2020-01-16,69900,300,440562,116680,144851,-28171,181398,112344,69054,-40883
2020-01-15,69600,1300,698052,204645,163254,41391,279586,193648,85938,-127329
2020-01-14,68300,1700,1081428,381049,347752,33297,250999,240178,10821,-44118
2020-01-13,66600,-200,600906,164831,259737,-94906,69176,202828,-133652,228558
2020-01-10,66800,200,797710,209509,290128,-80619,189501,288439,-98938,179557
2020-01-09,66600,-900,1565867,411415,650378,-238963,231947,584492,-352545,591508
2020-01-08,67500,-2800,937438,226543,445679,-219136,305120,227983,77137,141999
2020-01-07,70300,400,265311,77886,115138,-37252,105048,53936,51112,-13860
2020-01-06,69900,-1200,337026,130010,146783,-16773,65264,49875,15389,1384
2020-01-03,71100,100,369493,135048,233436,-98388,102228,56591,45637,52751
2020-01-02,71000,-1100,284758,87761,140782,-53021,53431,66674,-13243,66264
2019-12-30,72100,300,283273,64743,53961,10782,160293,153241,7052,-17834
2019-12-27,71800,500,498244,127698,178544,-50846,183686,212369,-28683,79529
2019-12-26,71300,-600,372424,141755,72202,69553,58833,54974,3859,-73412
2019-12-24,71900,-600,220741,119619,71529,48090,46492,35492,11000,-59090
2019-12-23,72500,0,257344,129620,93044,36576,56787,36310,20477,-57053
2019-12-20,72500,0,403031,59292,68203,-8911,234589,199710,34879,-25968
2019-12-19,72500,0,302037,70530,100947,-30417,166164,72859,93305,-62888
2019-12-18,72500,100,399504,131322,139186,-7864,175607,105805,69802,-61938
2019-12-17,72400,400,455261,135774,145618,-9844,180954,123187,57767,-47923
2019-12-16,72000,-200,271523,140633,63338,77295,80867,116368,-35501,-41794
2019-12-13,72200,500,405472,156541,88632,67909,142502,149655,-7153,-60756
2019-12-12,71700,500,979009,476645,342579,134066,418059,358294,59765,-193831
2019-12-11,71200,0,339949,118056,114941,3115,109918,108647,1271,-4386
2019-12-10,71200,2100,575566,136342,205783,-69441,367185,48188,318997,-249556
2019-12-09,69100,-1100,436982,121555,183772,-62217,98388,147144,-48756,110973
2019-12-06,70200,200,272392,75395,88864,-13469,130958,113308,17650,-4181
2019-12-05,70000,0,295956,78457,123394,-44937,140516,103877,36639,8298
2019-12-04,70000,-500,294889,121278,108805,12473,113491,118206,-4715,-7758
2019-12-03,70500,200,217447,90465,76590,13875,101479,39350,62129,-76004
2019-12-02,70300,400,237237,92770,80302,12468,92059,80108,11951,-24419
2019-11-29,69900,-1100,350465,149617,139885,9732,59467,116627,-57160,47428
2019-11-28,71000,-500,259491,106437,91898,14539,16775,54946,-38171,23632
2019-11-27,71500,600,292977,105157,106078,-921,104580,50684,53896,-52975
2019-11-26,70900,-500,697121,246028,105921,140107,348968,428926,-79958,-60149
2019-11-25,71400,1300,380355,182143,129237,52906,120010,95451,24559,-77465
2019-11-22,70100,-300,267673,106617,97509,9108,58898,84831,-25933,16825
2019-11-21,70400,-500,475086,175025,120241,54784,159660,163922,-4262,-50522
2019-11-20,70900,-1000,479826,149388,124588,24800,132346,208923,-76577,51777
2019-11-19,71900,400,538536,240143,171428,68715,126482,80545,45937,-114652
2019-11-18,71500,1000,609015,286077,129931,156146,129671,94998,34673,-190819
2019-11-15,70500,1500,728818,266391,89673,176718,304650,96669,207981,-384699
2019-11-14,69000,200,305427,205130,180635,24495,74252,43867,30385,-54880
2019-11-13,68800,-200,366473,93131,142073,-48942,168553,139600,28953,19989
2019-11-12,69000,-300,311635,101195,111605,-10410,110322,118278,-7956,18366
2019-11-11,69300,-100,278287,130811,94311,36500,86010,80914,5096,-41596
합계,,,228168613,64750448,63447397,1303051,51872266,48729771,3142495,-4445546
