날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-04-03,79600,-400,3755301,1201864,1528810,-326946,1064507,693747,370760,-43814
2020-04-02,80000,1600,5394371,1717260,1673136,44124,1181637,1436004,-254367,210243
2020-04-01,78400,-4900,6845675,1465766,3336849,-1871083,1167806,1676629,-508823,2379906
2020-03-31,83300,-400,5333479,1549046,2270154,-721108,1423430,1262404,161026,560082
2020-03-30,83700,400,5270037,1965314,1638139,327175,1254498,1591196,-336698,9523
2020-03-27,83300,2600,8085695,2972927,2792031,180896,2224816,1942679,282137,-463033
2020-03-26,80700,-3800,7895289,2742518,3003975,-261457,1364871,1884017,-519146,780603
2020-03-25,84500,5800,8787217,2565736,2459337,106399,2885298,1940671,944627,-1051026
2020-03-24,78700,9300,7247345,2763029,1995407,767622,1534106,1094230,439876,-1207498
2020-03-23,69400,-5400,8192363,1909220,2411876,-502656,2491761,3063302,-571541,1074197
2020-03-20,74800,5800,8750101,3404238,2402765,1001473,2485274,2832303,-347029,-654444
2020-03-19,69000,-4100,11140367,3283734,2704401,579333,2449817,3391161,-941344,362011
2020-03-18,73100,-7300,7949482,2148189,2521399,-373210,1260532,2625195,-1364663,1737873
2020-03-17,80400,-200,7107436,2254275,2082487,171788,1848820,2357732,-508912,337124
2020-03-16,80600,-1900,5097762,1828874,1748317,80557,1009509,1632523,-623014,542457
2020-03-13,82500,-300,8160758,3043030,2066976,976054,2195518,3105065,-909547,-66507
2020-03-12,82800,-2700,8191818,2730884,2390468,340416,2654397,3192031,-537634,197218
2020-03-11,85500,-3600,5226251,1437953,1859909,-421956,1552944,2023609,-470665,892621
2020-03-10,89100,2200,6579153,2256194,1413468,842726,2374973,3439453,-1064480,221754
2020-03-09,86900,-5700,6196552,1904851,1472243,432608,1398166,3625590,-2227424,1794816
2020-03-06,92600,-2300,3281612,1399686,1209455,190231,861695,1478622,-616927,426696
2020-03-05,94900,600,4028776,1469927,1195302,274625,1487728,1773480,-285752,11127
2020-03-04,94300,1500,4984561,1847783,1315020,532763,1845226,2480947,-635721,102958
2020-03-03,92800,700,5573006,1618377,1656783,-38406,2159029,2636605,-477576,515982
2020-03-02,92100,4200,6382279,2368359,1268745,1099614,2501145,3235908,-734763,-364851
2020-02-28,87900,-4900,8171939,2335919,1263471,1072448,3541317,4851691,-1310374,237926
2020-02-27,92800,-1800,4644449,1428284,1207746,220538,1759768,2334352,-574584,354046
2020-02-26,94600,-3400,6405409,1355549,1162626,192923,2758840,4195946,-1437106,1244183
2020-02-25,98000,-1500,6594059,1554511,1113769,440742,2352992,4366419,-2013427,1572685
2020-02-24,99500,-3500,5550758,960674,1245666,-284992,3504740,3565008,-60268,345260
2020-02-21,103000,-1000,4064719,707632,1357527,-649895,2902611,2253413,649198,697
2020-02-20,104000,500,3093782,1108279,1597769,-489490,1458898,735368,723530,-234040
2020-02-19,103500,1500,2315634,801158,816353,-15195,1105110,994848,110262,-95067
2020-02-18,102000,-3000,2789667,718864,1179642,-460778,1181466,1106352,75114,385664
2020-02-17,105000,500,1190162,517717,478983,38734,289722,338438,-48716,9982
2020-02-14,104500,2500,1893163,648262,562302,85960,754124,453622,300502,-386462
2020-02-13,102000,2000,3519491,1761174,1511507,249667,1256578,511299,745279,-994946
2020-02-12,100000,200,2616573,865350,540339,325011,1217624,1532504,-314880,-10131
2020-02-11,99800,1000,1820578,803691,538930,264761,650692,583266,67426,-332187
2020-02-10,98800,-500,1825648,527699,725836,-198137,751161,809212,-58051,256188
2020-02-07,99300,-1200,1827393,485067,809373,-324306,689315,606324,82991,241315
2020-02-06,100500,2800,2861441,1010328,815905,194423,1226570,567661,658909,-853332
2020-02-05,97700,600,2911995,1052339,1364132,-311793,1164787,864945,299842,11951
2020-02-04,97100,2400,3169743,1235944,1497381,-261437,1150738,913036,237702,23735
2020-02-03,94700,1200,3725535,1861368,1130945,730423,1096954,1661946,-564992,-165431
2020-01-31,93500,-500,4597139,1681065,1225884,455181,1870639,2100097,-229458,-225723
2020-01-30,94000,-3900,3223436,801638,1486341,-684703,819344,1094564,-275220,959923
2020-01-29,97900,1600,2741459,1059115,1188802,-129687,972804,737755,235049,-105362
2020-01-28,96300,-2400,3630362,1414884,1059684,355200,1081603,1545748,-464145,108945
2020-01-23,98700,-2300,2780104,534368,990922,-456554,821477,1425395,-603918,1060472
2020-01-22,101000,1700,2257478,821204,535691,285513,828273,986641,-158368,-127145
2020-01-21,99300,-600,1483291,519267,680109,-160842,476092,439723,36369,124473
2020-01-20,99900,900,1781639,662205,537146,125059,556580,481716,74864,-199923
2020-01-17,99000,-200,2246394,683637,947007,-263370,683090,633092,49998,213372
2020-01-16,99200,1000,2824804,954791,1007269,-52478,766686,1063630,-296944,349422
2020-01-15,98200,-2300,2745625,582926,1473876,-890950,730462,872774,-142312,1033262
2020-01-14,100500,0,2913343,644125,1171075,-526950,1153177,896977,256200,270750
2020-01-13,100500,1600,2242008,758902,880233,-121331,763841,552611,211230,-89899
2020-01-10,98900,-100,2867925,959892,1348145,-388253,1024018,966250,57768,330485
2020-01-09,99000,1600,3586413,1439860,1229647,210213,1149230,1629506,-480276,270063
2020-01-08,97400,3400,7014748,2839121,1868224,970897,2767556,2592685,174871,-1145768
2020-01-07,94000,-300,2489429,920021,814985,105036,947575,1307770,-360195,255159
2020-01-06,94300,-200,2577573,1032662,1107935,-75273,1034985,910682,124303,-49030
2020-01-03,94500,-200,3021380,1315777,1414522,-98745,699565,865300,-165735,264480
2020-01-02,94700,600,2342070,723532,1414456,-690924,1058523,499911,558612,132312
2019-12-30,94100,-1900,1862634,593812,429090,164722,503066,1122058,-618992,454270
2019-12-27,96000,1200,2229470,897435,894328,3107,452410,588100,-135690,132583
2019-12-26,94800,1000,1559839,844689,340272,504417,325224,247987,77237,-581654
2019-12-24,93800,-800,1464093,685586,487629,197957,384016,401569,-17553,-180404
2019-12-23,94600,-400,1720279,696830,609828,87002,585462,484997,100465,-187467
2019-12-20,95000,1400,2791176,588925,804255,-215330,1814360,1110084,704276,-488946
2019-12-19,93600,600,4938375,997288,2126092,-1128804,3005601,1574050,1431551,-302747
2019-12-18,93000,200,3434310,912531,1253857,-341326,1771255,1212748,558507,-217181
2019-12-17,92800,4200,5070618,1480333,1335107,145226,2588443,1370938,1217505,-1362731
2019-12-16,88600,700,2652685,1132122,735381,396741,1113964,976718,137246,-533987
2019-12-13,87900,4500,5831965,1832220,1488666,343554,3334888,922815,2412073,-2755627
2019-12-12,83400,2800,5247299,2816078,2567101,248977,2179369,928772,1250597,-1499574
2019-12-11,80600,-100,2009331,988632,788042,200590,774646,971506,-196860,-3730
2019-12-10,80700,0,1831960,915766,698646,217120,633224,854690,-221466,4346
2019-12-09,80700,100,2290088,806069,687930,118139,1207815,1147153,60662,-178801
2019-12-06,80600,1800,3054204,784527,456500,328027,2043935,1858249,185686,-513713
2019-12-05,78800,1100,3667358,701854,624355,77499,2538309,2365748,172561,-250060
2019-12-04,77700,-1000,6164549,1087154,699551,387603,3629898,4875565,-1245667,858064
2019-12-03,78700,-1800,11657151,1324613,556816,767797,8963023,10683470,-1720447,952650
2019-12-02,80500,-400,1945991,751053,411532,339521,678434,1353901,-675467,335946
2019-11-29,80900,-1900,2139440,702364,665723,36641,666682,1213933,-547251,510610
2019-11-28,82800,100,1413983,549954,528296,21658,689189,469471,219718,-241376
2019-11-27,82700,400,1326621,614021,422516,191505,448892,564679,-115787,-75718
2019-11-26,82300,600,4521090,1653672,449864,1203808,2220837,3203949,-983112,-220696
2019-11-25,81700,0,2602474,1001511,441141,560370,1015309,1805701,-790392,230022
2019-11-22,81700,800,2089767,849815,382943,466872,773064,1272650,-499586,32714
2019-11-21,80900,-1800,3346746,1076125,951675,124450,1027735,2081965,-1054230,929780
2019-11-20,82700,-2600,3315169,1066071,1061272,4799,1223249,1944874,-721625,716826
2019-11-19,85300,-200,2260299,809058,847945,-38887,1192008,977899,214109,-175222
2019-11-18,85500,300,1827506,754995,617407,137588,732376,729098,3278,-140866
2019-11-15,85200,1800,2394138,1173397,530134,643263,975808,680310,295498,-938761
2019-11-14,83400,0,1517137,937817,619046,318771,469660,713798,-244138,-74633
2019-11-13,83400,200,1370289,462091,574714,-112623,791416,482065,309351,-196728
2019-11-12,83200,1900,1555211,617408,498082,119326,752303,524523,227780,-347106
2019-11-11,81300,-1000,2174477,669516,679784,-10268,850746,1283789,-433043,443311
합계,,,984237514,308116680,302447576,5669104,300570576,320099265,-19528689,13859585
