날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-01-21,47350,-950,543206,306584,181513,125071,154233,320588,-166355,41284
2020-01-20,48300,400,1039883,477004,482238,-5234,471778,353715,118063,-112829
2020-01-17,47900,-100,1067206,492865,488399,4466,475780,478442,-2662,-1804
2020-01-16,48000,100,1063894,424055,515573,-91518,554550,470925,83625,7893
2020-01-15,47900,50,1051882,352308,387062,-34754,643008,581227,61781,-27027
2020-01-14,47850,1150,1230507,449734,565591,-115857,702839,444752,258087,-142230
2020-01-13,46700,-100,723834,434761,314995,119766,197844,321208,-123364,3598
2020-01-10,46800,300,1223959,453817,636208,-182391,680402,479082,201320,-18929
2020-01-09,46500,350,1371428,683800,656675,27125,567172,631240,-64068,36943
2020-01-08,46150,-850,1197780,468996,667761,-198765,592590,393175,199415,-650
2020-01-07,47000,400,817477,431894,392345,39549,324430,352982,-28552,-10997
2020-01-06,46600,-550,698224,279052,481984,-202932,346435,148744,197691,5241
2020-01-03,47150,600,1123490,438873,757350,-318477,624877,207988,416889,-98412
2020-01-02,46550,-1100,1033855,372252,683100,-310848,432329,263237,169092,141756
2019-12-30,47650,-400,955663,281926,444044,-162118,549573,447300,102273,59845
2019-12-27,48050,-1350,1278193,471358,755521,-284163,561446,387648,173798,110365
2019-12-26,49400,-50,717331,478720,289316,189404,69579,228109,-158530,-30874
2019-12-24,49450,-450,602123,426741,312981,113760,82073,228664,-146591,32831
2019-12-23,49900,850,878027,407668,321940,85728,403433,332400,71033,-156761
2019-12-20,49050,-350,1014948,396863,314461,82402,497380,620153,-122773,40371
2019-12-19,49400,0,1000540,517400,403320,114080,402255,515308,-113053,-1027
2019-12-18,49400,1450,1315621,385251,617913,-232662,851629,449326,402303,-169641
2019-12-17,47950,-1100,2272935,830212,1004819,-174607,963460,1040188,-76728,251335
2019-12-16,49050,-950,2082488,546052,865934,-319882,1398904,1024115,374789,-54907
2019-12-13,50000,1650,1211381,490379,392859,97520,660134,414082,246052,-343572
2019-12-12,48350,350,1715262,1178197,921667,256530,497914,655023,-157109,-99421
2019-12-11,48000,-300,973843,404554,302790,101764,511931,620798,-108867,7103
2019-12-10,48300,250,813927,222574,275631,-53057,546790,415996,130794,-77737
2019-12-09,48050,1050,1066373,370361,395788,-25427,607017,400018,206999,-181572
2019-12-06,47000,350,783218,299225,208205,91020,450187,458261,-8074,-82946
2019-12-05,46650,600,1123928,286193,351002,-64809,783323,648725,134598,-69789
2019-12-04,46050,200,924902,319110,390411,-71301,583298,478044,105254,-33953
2019-12-03,45850,-100,932941,367688,502523,-134835,533617,399145,134472,363
2019-12-02,45950,-100,698866,462492,296187,166305,203226,379616,-176390,10085
2019-11-29,46050,-500,844993,371873,393800,-21927,433549,386682,46867,-24940
2019-11-28,46550,450,540476,269059,277931,-8872,257078,149639,107439,-98567
2019-11-27,46100,250,753439,352456,251451,101005,366574,432783,-66209,-34796
2019-11-26,45850,-200,2137333,692513,307450,385063,1332350,1758492,-426142,41079
2019-11-25,46050,-150,1217858,549904,429987,119917,620967,666005,-45038,-74879
2019-11-22,46200,550,1097164,432276,422477,9799,640940,507744,133196,-142995
2019-11-21,45650,-300,1686894,674360,539160,135200,948844,1008079,-59235,-75965
2019-11-20,45950,1050,2402413,735840,970307,-234467,1594360,938511,655849,-421382
2019-11-19,44900,900,1834999,357557,447270,-89713,1427301,1033912,393389,-303676
2019-11-18,44000,300,738224,329829,270150,59679,368426,311423,57003,-116682
2019-11-15,43700,0,1154688,619375,364522,254853,379282,577877,-198595,-56258
2019-11-14,43700,300,908957,599304,390390,208914,271635,370792,-99157,-109757
2019-11-13,43400,-150,786626,298028,319088,-21060,449326,409472,39854,-18794
2019-11-12,43550,550,619591,278691,360790,-82099,279234,199146,80088,2011
2019-11-11,43000,-300,882908,296307,309975,-13668,520333,538319,-17986,31654
합계,,,499184806,155836906,159952208,-4115302,169501035,174163396,-4662361,8777663
