날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-01-07,311000,4000,133788,43903,33899,10004,62460,35348,27112,-37116
2020-01-06,307000,-4000,138154,38577,44799,-6222,43921,46953,-3032,9254
2020-01-03,311000,-3000,165030,45297,69198,-23901,63185,61456,1729,22172
2020-01-02,314000,-3500,139496,34602,55636,-21034,37269,47217,-9948,30982
2019-12-30,317500,7000,168990,51910,23655,28255,69396,47657,21739,-49994
2019-12-27,310500,2500,149622,38617,68287,-29670,38110,28366,9744,19926
2019-12-26,308000,-4500,166208,39949,56007,-16058,16045,13803,2242,13816
2019-12-24,312500,-500,224260,65003,67975,-2972,78795,30445,48350,-45378
2019-12-23,313000,-1500,121761,48442,37741,10701,34029,26641,7388,-18089
2019-12-20,314500,5500,248130,55954,39766,16188,137746,73123,64623,-80811
2019-12-19,309000,2000,110138,29535,26949,2586,48795,38286,10509,-13095
2019-12-18,307000,1500,207013,36383,66905,-30522,113340,91890,21450,9072
2019-12-17,305500,-3500,176726,46697,44947,1750,81122,94358,-13236,11486
2019-12-16,309000,6000,182481,60796,39268,21528,88643,60472,28171,-49699
2019-12-13,303000,2500,223170,78156,47254,30902,77827,118460,-40633,9731
2019-12-12,300500,0,246964,126176,147329,-21153,91191,63521,27670,-6517
2019-12-11,300500,1500,137285,39026,43990,-4964,56400,69244,-12844,17808
2019-12-10,299000,4000,159077,41175,20138,21037,64824,95586,-30762,9725
2019-12-09,295000,500,150943,62013,40400,21613,42840,79946,-37106,15493
2019-12-06,294500,1000,155425,36179,53605,-17426,66515,63895,2620,14806
2019-12-05,293500,-3000,199730,28288,85214,-56926,85521,85590,-69,56995
2019-12-04,296500,-13000,316394,55693,144050,-88357,55970,137617,-81647,170004
2019-12-03,309500,500,97676,41430,45178,-3748,40125,29285,10840,-7092
2019-12-02,309000,2500,123351,47054,35626,11428,59676,62173,-2497,-8931
2019-11-29,306500,-2500,197050,51809,62619,-10810,110503,111368,-865,11675
2019-11-28,309000,0,87936,28901,25225,3676,44124,41485,2639,-6315
2019-11-27,309000,500,100282,32735,30572,2163,48574,44617,3957,-6120
2019-11-26,308500,0,302933,63805,40689,23116,218832,232907,-14075,-9041
2019-11-25,308500,7500,300005,69407,42062,27345,186144,194668,-8524,-18821
2019-11-22,301000,-4000,285700,56382,32910,23472,159447,226242,-66795,43323
2019-11-21,305000,-4500,156773,56651,46974,9677,43119,77855,-34736,25059
2019-11-20,309500,-8000,188995,43882,50580,-6698,48290,98676,-50386,57084
2019-11-19,317500,1500,136513,47766,42005,5761,59481,55605,3876,-9637
2019-11-18,316000,-1500,88958,30217,22814,7403,29121,47384,-18263,10860
2019-11-15,317500,-2000,130953,63107,30764,32343,22378,73278,-50900,18557
2019-11-14,319500,5000,135926,85075,62014,23061,36170,35368,802,-23863
2019-11-13,314500,-3000,117232,31764,34755,-2991,49936,37162,12774,-9783
2019-11-12,317500,500,62703,23340,19217,4123,24445,29858,-5413,1290
2019-11-11,317000,-6000,124161,44770,40250,4520,35955,50921,-14966,10446
합계,,,137187540,32331747,32436756,-105009,34817651,33610237,1207414,-1102405
