날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-02-04,226500,0,227378,72616,171833,-99217,95899,39157,56742,42475
2020-02-03,226500,-3000,203206,72044,97485,-25441,78350,67968,10382,15059
2020-01-31,229500,500,220742,87221,104427,-17206,107680,84108,23572,-6366
2020-01-30,229000,-3500,279645,73460,132983,-59523,117700,112444,5256,54267
2020-01-29,232500,0,127679,40421,97046,-56625,48470,11553,36917,19708
2020-01-28,232500,-4500,319257,115725,95473,20252,130934,142265,-11331,-8921
2020-01-23,237000,-1500,175821,60248,102516,-42268,88490,48159,40331,1937
2020-01-22,238500,2000,145035,66027,69693,-3666,63470,19184,44286,-40620
2020-01-21,236500,500,90895,41471,46144,-4673,32470,12940,19530,-14857
2020-01-20,236000,1000,240407,108851,106997,1854,85830,68225,17605,-19459
2020-01-17,235000,-1000,272364,106374,194807,-88433,85938,38636,47302,41131
2020-01-16,236000,-1500,221714,69941,149947,-80006,102787,50032,52755,27251
2020-01-15,237500,1500,211141,94516,120522,-26006,90381,52921,37460,-11454
2020-01-14,236000,1500,240866,87115,107168,-20053,110208,67884,42324,-22271
2020-01-13,234500,3500,164096,71090,85425,-14335,43823,30921,12902,1433
2020-01-10,231000,-1000,197124,61589,148708,-87119,35855,21355,14500,72619
2020-01-09,232000,-500,534218,179541,246092,-66551,279107,262126,16981,49570
2020-01-08,232500,-500,278235,88625,142537,-53912,142624,65823,76801,-22889
2020-01-07,233000,1500,136767,50878,67263,-16385,66543,44285,22258,-5873
2020-01-06,231500,-2500,225461,60576,123740,-63164,93082,58637,34445,28719
2020-01-03,234000,0,262330,82189,199395,-117206,107274,39121,68153,49053
2020-01-02,234000,-4000,265743,70604,175543,-104939,61472,55298,6174,98765
2019-12-30,238000,500,96960,28470,39604,-11134,38862,24857,14005,-2871
2019-12-27,237500,-7000,302632,83702,195957,-112255,83667,58721,24946,87309
2019-12-26,244500,2000,254431,96346,92712,3634,30492,41588,-11096,7462
2019-12-24,242500,-1500,168656,70323,82318,-11995,34272,50889,-16617,28612
2019-12-23,244000,500,126535,62613,51847,10766,19689,32364,-12675,1909
2019-12-20,243500,500,161679,49132,49740,-608,78767,75866,2901,-2293
2019-12-19,243000,1000,153313,76721,46385,30336,58595,66090,-7495,-22841
2019-12-18,242000,1500,160213,70982,81899,-10917,53482,48226,5256,5661
2019-12-17,240500,-1000,225134,79509,77054,2455,75038,133139,-58101,55646
2019-12-16,241500,1000,135514,73187,60962,12225,24841,60369,-35528,23303
2019-12-13,240500,1000,203385,97634,93904,3730,67275,79340,-12065,8335
2019-12-12,239500,-1500,355293,207572,202843,4729,95251,134676,-39425,34696
2019-12-11,241000,1000,147833,67888,65746,2142,67129,58141,8988,-11130
2019-12-10,240000,1000,112422,67182,44026,23156,30211,51085,-20874,-2282
2019-12-09,239000,500,125986,55324,47858,7466,55182,58151,-2969,-4497
2019-12-06,238500,500,141523,48424,44830,3594,56026,83923,-27897,24303
2019-12-05,238000,-1000,129556,53588,55110,-1522,41946,54901,-12955,14477
2019-12-04,239000,-3500,986698,69041,81469,-12428,865760,880210,-14450,26878
2019-12-03,242500,500,114241,42117,33684,8433,47715,62670,-14955,6522
2019-12-02,242000,-4000,300055,63691,57597,6094,182949,224072,-41123,35029
2019-11-29,246000,-500,162450,72944,80470,-7526,68377,55769,12608,-5082
2019-11-28,246500,1500,77308,44004,37138,6866,27439,18804,8635,-15501
2019-11-27,245000,1000,91720,53163,42693,10470,25889,32193,-6304,-4166
2019-11-26,244000,-2000,212106,68377,43235,25142,120579,154316,-33737,8595
2019-11-25,246000,1500,101864,45256,34413,10843,42707,43813,-1106,-9737
2019-11-22,244500,3000,127697,59733,46208,13525,57426,42425,15001,-28526
2019-11-21,241500,-3000,158938,80482,57466,23016,41652,61107,-19455,-3561
2019-11-20,244500,-1000,123530,46270,49568,-3298,51990,53876,-1886,5184
2019-11-19,245500,1000,150082,79938,65543,14395,47781,40720,7061,-21456
2019-11-18,244500,1000,102730,46401,42481,3920,39148,35090,4058,-7978
2019-11-15,243500,1500,109466,73207,30241,42966,22862,44748,-21886,-21080
2019-11-14,242000,0,207577,162542,138684,23858,21556,49963,-28407,4549
2019-11-13,242000,-2500,127741,61731,45424,16307,33740,59848,-26108,9801
2019-11-12,244500,2000,152076,86098,60434,25664,46104,62303,-16199,-9465
2019-11-11,242500,500,193224,125684,66816,58868,37041,77559,-40518,-18350
합계,,,82767221,27914240,28066996,-152756,26297414,29341371,-3043957,3196713
