날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-06-01,816000,26000,84776,26186,23584,2602,35080,12650,22430,-25032
2020-05-29,790000,-2000,106253,20744,32785,-12041,61181,46484,14697,-2656
2020-05-28,792000,5000,111114,37068,39442,-2374,34468,33809,659,1715
2020-05-27,787000,-14000,93977,20397,36444,-16047,27148,26678,470,15577
2020-05-26,801000,-11000,114011,34410,39398,-4988,15028,35179,-20151,25139
2020-05-25,812000,22000,103070,36585,25946,10639,11085,17146,-6061,-4578
2020-05-22,790000,-2000,93494,27685,35651,-7966,30696,24178,6518,1448
2020-05-21,792000,42000,208754,43352,56938,-13586,99594,53726,45868,-32282
2020-05-20,750000,18000,89022,22064,19562,2502,46193,28923,17270,-19772
2020-05-19,732000,5000,111353,29848,43861,-14013,54946,29105,25841,-11828
2020-05-18,727000,-18000,110727,27939,31965,-4026,29312,46246,-16934,20960
2020-05-15,745000,-8000,100195,31914,39392,-7478,26945,28634,-1689,9167
2020-05-14,753000,32000,214951,56532,54739,1793,81449,54570,26879,-28672
2020-05-13,721000,-26000,175101,52532,56102,-3570,25009,61820,-36811,40381
2020-05-12,747000,48000,344771,73682,73432,250,147177,56692,90485,-90735
2020-05-11,699000,20000,131682,32796,45722,-12926,36198,22865,13333,-407
2020-05-08,679000,33000,194176,39406,36781,2625,98097,29875,68222,-70847
2020-05-07,646000,5000,86250,27392,21590,5802,33489,24928,8561,-14363
2020-05-06,641000,17000,79496,29692,26275,3417,28812,20718,8094,-11511
2020-05-04,624000,-19000,127354,17757,59787,-42030,46918,45728,1190,40840
2020-04-29,643000,-5000,89309,27716,30050,-2334,38279,27631,10648,-8314
2020-04-28,648000,18000,100854,26564,26924,-360,38049,14444,23605,-23245
2020-04-27,630000,-23000,216386,41756,76645,-34889,25830,94891,-69061,103950
2020-04-24,653000,-8000,98673,21601,21663,-62,28910,32035,-3125,3187
2020-04-23,661000,-16000,104028,25872,22796,3076,20707,45173,-24466,21390
2020-04-22,677000,35000,139859,24763,29786,-5023,77689,26280,51409,-46386
2020-04-21,642000,0,124368,24857,29140,-4283,50035,50006,29,4254
2020-04-20,642000,-7000,116669,15733,37832,-22099,52203,45025,7178,14921
2020-04-17,649000,-6000,143976,22223,44331,-22108,47889,65382,-17493,39601
2020-04-16,655000,-1000,112493,31318,30786,532,53813,64136,-10323,9791
2020-04-14,656000,5000,80586,23169,20947,2222,39962,42064,-2102,-120
2020-04-13,651000,1000,50919,21919,23958,-2039,6487,8419,-1932,3971
2020-04-10,650000,-5000,87704,24628,33436,-8808,26730,33308,-6578,15386
2020-04-09,655000,-8000,163906,27862,78471,-50609,81459,63783,17676,32933
2020-04-08,663000,-12000,106457,31285,56580,-25295,33129,31237,1892,23403
2020-04-07,675000,-3000,99068,27283,43381,-16098,34883,26177,8706,7392
2020-04-06,678000,31000,97158,39390,21407,17983,41285,28526,12759,-30742
2020-04-03,647000,-9000,99891,37136,28078,9058,29414,44391,-14977,5919
2020-04-02,656000,38000,148473,46317,34861,11456,65468,60335,5133,-16589
2020-04-01,618000,-34000,123474,31748,46103,-14355,28747,37559,-8812,23167
2020-03-31,652000,28000,193212,55584,45811,9773,95761,81093,14668,-24441
2020-03-30,624000,2000,95800,52650,33606,19044,20819,40946,-20127,1083
2020-03-27,622000,-3000,167169,54733,47521,7212,75316,80574,-5258,-1954
2020-03-26,625000,-26000,171361,44622,55686,-11064,67796,87078,-19282,30346
2020-03-25,651000,2000,183766,49017,69665,-20648,73064,69828,3236,17412
2020-03-24,649000,77000,236136,83083,50391,32692,109734,107837,1897,-34589
2020-03-23,572000,5000,175741,57146,51117,6029,75100,71004,4096,-10125
2020-03-20,567000,37000,236382,91663,43586,48077,96678,138376,-41698,-6379
2020-03-19,530000,-40000,400206,139869,64276,75593,154192,223095,-68903,-6690
2020-03-18,570000,-7000,211341,73658,35829,37829,82073,118364,-36291,-1538
2020-03-17,577000,-18000,271203,64196,32368,31828,144115,195779,-51664,19836
2020-03-16,595000,-46000,201806,51109,43211,7898,84410,125351,-40941,33043
2020-03-13,641000,0,229329,102603,50624,51979,87862,136050,-48188,-3791
2020-03-12,641000,-25000,178886,77281,52507,24774,74635,98692,-24057,-717
