날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-02-28,45550,-2000,3872934,559903,248226,311677,1278515,2118361,-839846,528169
2020-02-27,47550,-550,2079918,289802,553173,-263371,445423,744423,-299000,562371
2020-02-26,48100,-1500,3118050,234919,749982,-515063,651512,1847802,-1196290,1711353
2020-02-25,49600,900,3759466,463336,929506,-466170,1597453,1962757,-365304,831474
2020-02-24,48700,-1700,3559473,324094,953702,-629608,982569,1452353,-469784,1099392
2020-02-21,50400,-500,1931325,136936,375957,-239021,1054533,1004755,49778,189243
2020-02-20,50900,-200,1875311,335698,420224,-84526,765169,904167,-138998,223524
2020-02-19,51100,100,2681487,665227,649203,16024,611679,1414994,-803315,787291
2020-02-18,51000,-1500,2581442,316773,451437,-134664,310925,1561059,-1250134,1384798
2020-02-17,52500,-200,2330946,163645,603351,-439706,759180,1304015,-544835,984541
2020-02-14,52700,1300,3009997,333061,902272,-569211,1530735,917287,613448,-44237
2020-02-13,51400,500,2076607,167841,270577,-102736,987876,1041333,-53457,156193
2020-02-12,50900,-100,1951794,407988,502902,-94914,406735,1088615,-681880,776794
2020-02-11,51000,0,2090150,257307,520367,-263060,678947,1005942,-326995,590055
2020-02-10,51000,-200,1900584,423221,709094,-285873,666079,754932,-88853,374726
2020-02-07,51200,-100,1991501,373666,477778,-104112,734452,771784,-37332,141444
2020-02-06,51300,600,2322521,262990,337526,-74536,714462,1322709,-608247,682783
2020-02-05,50700,1050,2396249,253341,1029296,-775955,812702,701028,111674,664281
2020-02-04,49650,1900,2804961,572618,718071,-145453,1097517,1184731,-87214,232667
2020-02-03,47750,250,2541142,480228,485579,-5351,918676,1290775,-372099,377450
2020-01-31,47500,-450,2976123,672726,502373,170353,1270569,1861804,-591235,420882
2020-01-30,47950,-1650,2526970,601198,1182999,-581801,543354,771410,-228056,809857
2020-01-29,49600,500,2066704,355729,752283,-396554,799529,861520,-61991,458545
2020-01-28,49100,-1200,3157911,779457,295430,484027,875339,1763305,-887966,403939
2020-01-23,50300,-800,2419343,287887,564308,-276421,1099075,1335305,-236230,512651
2020-01-22,51100,100,2775348,361095,431756,-70661,1329986,1807619,-477633,548294
2020-01-21,51000,-1200,2591716,203372,410712,-207340,1128512,1786794,-658282,865622
2020-01-20,52200,1300,3405491,614050,577838,36212,1842312,2059694,-217382,181170
2020-01-17,50900,500,2192507,383248,276110,107138,1006962,1509164,-502202,395064
2020-01-16,50400,1150,1734748,262148,232448,29700,932270,1136879,-204609,174909
2020-01-15,49250,-500,3151318,269963,1264883,-994920,2239360,1618491,620869,374051
2020-01-14,49750,250,3776068,301961,803496,-501535,2434012,2406387,27625,473910
2020-01-13,49500,950,2297331,203209,557577,-354368,1596180,1167903,428277,-73909
2020-01-10,48550,150,2342259,309664,288919,20745,1074973,1656021,-581048,560303
2020-01-09,48400,1700,2643434,388256,295520,92736,1599588,1494663,104925,-197661
2020-01-08,46700,400,3625223,1050343,938430,111913,1838087,1250527,587560,-699473
2020-01-07,46300,600,1655637,232153,574413,-342260,1151287,712456,438831,-96571
2020-01-06,45700,50,1212706,604770,422574,182196,272674,440553,-167879,-14317
2020-01-03,45650,50,1892001,453619,647902,-194283,913178,929173,-15995,210278
2020-01-02,45600,200,1512362,156642,555516,-398874,900456,673194,227262,171612
2019-12-30,45400,-300,1913850,119835,442092,-322257,1438928,1172359,266569,55688
2019-12-27,45700,400,1400514,257197,388495,-131298,287479,572543,-285064,416362
2019-12-26,45300,400,1119201,173161,330223,-157062,181776,230314,-48538,205600
2019-12-24,44900,-200,987529,194378,237115,-42737,266089,373732,-107643,150380
2019-12-23,45100,-50,1268063,317686,169698,147988,413078,629121,-216043,68055
2019-12-20,45150,-600,2658532,742799,121378,621421,1122835,2217993,-1095158,473737
2019-12-19,45750,-950,3214033,1156059,375238,780821,761292,2220529,-1459237,678416
2019-12-18,46700,200,2691398,430332,555099,-124767,1706436,1466337,240099,-115332
2019-12-17,46500,1500,2426141,406531,320677,85854,1412145,1312427,99718,-185572
2019-12-16,45000,100,1851324,254983,308007,-53024,1227220,1103055,124165,-71141
2019-12-13,44900,1300,2534594,530371,103494,426877,1488422,1515617,-27195,-399682
2019-12-12,43600,1400,1714165,157329,80806,76523,1290315,642014,648301,-724824
2019-12-11,42200,200,750327,205050,147457,57593,360611,402782,-42171,-15422
2019-12-10,42000,100,735751,89451,231121,-141670,505188,361504,143684,-2014
2019-12-09,41900,150,1021251,168383,100727,67656,580969,637097,-56128,-11528
2019-12-06,41750,850,1233398,160810,382729,-221919,880191,460961,419230,-197311
2019-12-05,40900,0,1236208,283120,464204,-181084,751765,654018,97747,83337
2019-12-04,40900,-200,1347956,115437,532732,-417295,972908,638975,333933,83362
2019-12-03,41100,-200,1058152,164509,655537,-491028,673750,273253,400497,90531
2019-12-02,41300,450,654720,91069,256403,-165334,323179,227213,95966,69368
2019-11-29,40850,-850,1452647,355965,423764,-67799,637786,901188,-263402,331201
2019-11-28,41700,-550,1064367,319827,96472,223355,408541,862887,-454346,230991
2019-11-27,42250,-50,1407280,150673,133709,16964,993160,1165744,-172584,155620
2019-11-26,42300,250,4426145,359944,199889,160055,3819785,3948280,-128495,-31560
2019-11-25,42050,400,1359949,64569,395941,-331372,1110080,766860,343220,-11848
2019-11-22,41650,550,1081731,108072,152933,-44861,836860,742201,94659,-49798
2019-11-21,41100,-1250,1236496,155802,158336,-2534,603121,833871,-230750,233284
2019-11-20,42350,-700,1066683,73111,221429,-148318,697908,681237,16671,131647
2019-11-19,43050,100,1192981,457691,177712,279979,531407,820041,-288634,8655
2019-11-18,42950,-150,1578051,522514,185478,337036,797489,1292089,-494600,157564
2019-11-15,43100,750,1492581,891328,72501,818827,411682,1162715,-751033,-67794
2019-11-14,42350,-350,1116878,459507,162850,296657,368006,906424,-538418,241761
2019-11-13,42700,-100,499397,108939,46830,62109,255304,365042,-109738,47629
2019-11-12,42800,400,861066,241247,126202,115045,400786,631884,-231098,116053
2019-11-11,42400,-200,1184839,307108,202908,104200,670441,842914,-172473,68273
합계,,,573506784,64533699,86972897,-22439198,218381535,265535175,-47153640,69592838
