,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
41,2020-09-09,384000.0,-6000.0,935573,91854,224111,-132257,152919,141753,11166,121091,690800,569709,73.83710303738992,4.9286491755674575,60.894125845872,0.1357037975922708
42,2020-09-08,390000.0,-2000.0,1020539,158162,179453,-21291,59820,75125,-15305,36596,802557,765961,78.64050271474191,4.80339967735199,75.05455450502137,14.160428659149375
43,2020-09-07,392000.0,-10000.0,928939,82605,225276,-142671,30776,89089,-58313,200984,815558,614574,87.79456993408608,9.15406721934417,66.15870363931325,-8.895850865708127
44,2020-09-04,402000.0,-8000.0,1168529,124707,203843,-79136,86663,163590,-76927,156063,957159,801096,81.91144592902701,-5.883124005059074,68.55593656640102,2.397232927087771
45,2020-09-03,410000.0,-2000.0,739215,108744,149791,-41047,90067,118576,-28509,69556,540404,470848,73.10511826735117,-8.806327661675837,63.69567717105308,-4.8602593953479385
46,2020-09-02,412000.0,10500.0,921655,206314,192152,14162,158408,66837,91571,-105733,556933,662666,60.42749184890225,-12.677626418448924,71.89957196564876,8.203894794595683
47,2020-09-01,401500.0,-5500.0,1100736,170327,211254,-40927,107409,164479,-57070,97997,823000,725003,74.76815512529798,14.34066327639573,65.86529376707948,-6.034278198569282
48,2020-08-31,407000.0,1500.0,1629751,242446,302561,-60115,139235,321229,-181994,242109,1248070,1005961,76.58041013627235,1.8122550109743685,61.72482790315821,-4.140465863921271
49,2020-08-28,405500.0,-5000.0,1506996,221681,347310,-125629,87219,323690,-236471,362100,1198096,835996,79.50226808830281,2.9218579520304644,55.474334371159586,-6.250493531998622
50,2020-08-27,410500.0,18500.0,1981840,540973,453599,87374,140243,97331,42912,-130286,1300624,1430910,65.62709401364388,-13.87517407465893,72.20108585960521,16.72675148844563
51,2020-08-26,392000.0,11000.0,1351029,287614,264746,22868,240358,72740,167618,-190486,823057,1013543,60.920750035713525,-4.706343977930359,75.02007728923658,2.8189914296313674
52,2020-08-25,381000.0,1000.0,887733,225534,236130,-10596,87357,117196,-29839,40435,574842,534407,64.75392939093173,3.8331793552182063,60.19906886417425,-14.821008425062331
53,2020-08-24,380000.0,10000.0,969648,259265,229414,29851,98628,57981,40647,-70498,611755,682253,63.09042044123229,-1.663508949699441,70.36089385013943,10.161824985965183
54,2020-08-21,370000.0,5500.0,1021460,249501,222103,27398,172779,64876,107903,-135301,599180,734481,58.65917412331368,-4.431246317918607,71.90501830712901,1.5441244569895787
55,2020-08-20,364500.0,-12000.0,1686740,449054,414949,34105,107899,158486,-50587,16482,1129787,1113305,66.98050677638521,8.32133265307153,66.00335558533028,-5.901662721798729
56,2020-08-19,376500.0,-1500.0,1359266,265233,249253,15980,68080,284705,-216625,200645,1025953,825308,75.47845675533708,8.497949978951866,60.71718118455107,-5.28617440077921
57,2020-08-18,378000.0,15500.0,3032037,629574,470263,159311,449786,194858,254928,-414239,1952677,2366916,64.4014898235081,-11.076966931828977,78.06355925076112,17.346378066210043
58,2020-08-14,362500.0,2000.0,825802,163743,112642,51101,51747,82751,-31004,-20097,610312,630409,73.90536714611977,9.503877322611672,76.3390013586792,-1.7245578920819185
