,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
63,2020-08-07,42250.0,100.0,2249386,710294,722111,-11817,518811,317106,201705,-189888,1020281,1210169,45.358199971014315,-10.151705621542447,53.79997030300713,-12.786756442107531
64,2020-08-06,42150.0,1050.0,2504981,982331,743144,239187,194632,220832,-26200,-212987,1328018,1541005,53.01509272924625,7.656892758231933,61.51763226946632,7.71766196645919
65,2020-08-05,41100.0,-50.0,1501565,407769,442633,-34864,326969,284323,42646,-7782,766827,774609,51.068518512352114,-1.9465742168941347,51.58677779516704,-9.93085447429928
66,2020-08-04,41150.0,1450.0,1998358,774198,478835,295363,412404,410301,2103,-297466,811756,1109222,40.62114996412055,-10.447368548231566,55.50667097687201,3.919893181704971
67,2020-08-03,39700.0,-700.0,1823829,644061,476288,167773,172019,426598,-254579,86806,1007749,920943,55.25457704642266,14.633427082302113,50.495029961690484,-5.0116410151815245
68,2020-07-31,40400.0,-300.0,1812196,597524,597003,521,339140,371741,-32601,32080,875532,843452,48.313317102565065,-6.941259943857595,46.543089158126385,-3.9519408035640993
69,2020-07-30,40700.0,1050.0,2577431,825165,680125,145040,92003,120138,-28135,-116905,1660263,1777168,64.41541985023072,16.102102747665654,68.95113778021603,22.408048622089645
70,2020-07-29,39650.0,1950.0,3410420,1221876,783747,438129,825960,142026,683934,-1122063,1362584,2484647,39.95355410770521,-24.46186574252551,72.85457509632245,3.9034373161064195
71,2020-07-28,37700.0,0.0,1698056,688806,612846,75960,303175,151635,151540,-227500,706075,933575,41.58137305247884,1.6278189447736295,54.97904662743749,-17.87552846888496
72,2020-07-27,37700.0,800.0,2159629,833515,683263,150252,563202,318454,244748,-395000,762912,1157912,35.32606757919994,-6.255305473278895,53.616246123755516,-1.3628005036819744
73,2020-07-24,36900.0,200.0,2719769,1205263,798151,407112,503882,282787,221095,-628207,1010624,1638831,37.158449853645656,1.8323822744457132,60.256257057125076,6.64001093336956
74,2020-07-23,36700.0,900.0,2882165,1162443,1032237,130206,404228,491795,-87567,-42639,1315494,1358133,45.64256383656036,8.484113982914707,47.12197254494451,-13.134284512180564
75,2020-07-22,35800.0,-900.0,2156629,650103,720202,-70099,390336,365052,25284,44815,1116190,1071375,51.75623623720167,6.113672400641306,49.678224673784875,2.556252128840363
76,2020-07-21,36700.0,-1300.0,3208266,642857,649176,-6319,241100,1072137,-831037,837356,2324309,1486953,72.44751526213848,20.69127902493681,46.34755970982456,-3.3306649639603165
77,2020-07-20,38000.0,1200.0,2899647,772725,690159,82566,682177,237099,445078,-527644,1444745,1972389,49.82485799133481,-22.62265727080367,68.02169367512666,21.674133965302097
78,2020-07-17,36800.0,1500.0,2720640,883863,469974,413889,393217,177617,215600,-629489,1443560,2073049,53.0595742178311,3.234716226496289,76.19710803340391,8.175414358277251
79,2020-07-16,35300.0,100.0,1891487,760909,560589,200320,343578,331415,12163,-212483,787000,999483,41.60747602283283,-11.452098194998271,52.84112446979545,-23.355983563608454
80,2020-07-15,35200.0,1200.0,2955272,1022038,582386,439652,512514,379956,132558,-572210,1420720,1992930,48.07408590478304,6.4666098819502125,67.43643224718402,14.595307777388562
81,2020-07-14,34000.0,200.0,1413638,399714,509257,-109543,286326,222507,63819,45724,727598,681874,51.469895404622676,3.395809499839636,48.23540397187965,-19.201028275304367
