,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
61,2020-08-11,81300.0,-100.0,3234013,781417,1046208,-264791,414190,475897,-61707,326498,2038406,1711908,63.030235190767634,-4.185493703940345,52.934481092067344,19.715233675338844
62,2020-08-10,81400.0,800.0,3277238,985393,904389,81004,461155,326089,135066,-216070,1830690,2046760,55.86075835810521,-7.169476832662426,62.45381019016624,9.519329098098893
63,2020-08-07,80600.0,-500.0,4946631,362014,1496417,-1134403,1083258,1942274,-859016,1993419,3501359,1507940,70.78270038739498,14.921942029289774,30.4841820624987,-31.969628127667537
64,2020-08-06,81100.0,400.0,3391939,818957,1103932,-284975,771336,802024,-30688,315663,1801646,1485983,53.115518881678,-17.667181505716982,43.80924892812047,13.325066865621768
65,2020-08-05,80700.0,-900.0,4537005,433976,1234881,-800905,798401,2050931,-1252530,2053435,3304628,1251193,72.83721309542308,19.72169421374508,27.577509833028618,-16.23173909509185
66,2020-08-04,81600.0,-200.0,3005937,533206,1028538,-495332,359064,911194,-552130,1047462,2113667,1066205,70.31641049030635,-2.520802605116728,35.46997159288435,7.892461759855731
67,2020-08-03,81800.0,-1000.0,3483106,537826,1240186,-702360,597287,875447,-278160,980520,2347993,1367473,67.41089705567387,-2.905513434632482,39.26016032816687,3.79018873528252
68,2020-07-31,82800.0,-2500.0,4848989,650197,1509627,-859430,598728,1642705,-1043977,1903407,3600064,1696657,74.24360005766151,6.832703001987639,34.98991233017852,-4.270247997988349
69,2020-07-30,85300.0,2100.0,6870841,1936798,1764002,172796,1817428,887117,930311,-1103107,3116615,4219722,45.360022157404025,-28.883577900257485,61.41492722652146,26.425014896342944
70,2020-07-29,83200.0,100.0,3719681,742399,978465,-236066,1467080,1476836,-9756,245822,1510202,1264380,40.600309542673145,-4.75971261473088,33.9916245505999,-27.423302675921562
71,2020-07-28,83100.0,300.0,4538720,710359,1357177,-646818,1424135,1536550,-112415,759233,2404226,1644993,52.971454506997574,12.37114496432443,36.243544435435545,2.251919884835644
72,2020-07-27,82800.0,-900.0,2784652,545108,835150,-290042,584575,1040004,-455429,745471,1654969,909498,59.43180691878195,6.460352411784378,32.66110092033044,-3.582443515105105
73,2020-07-24,83700.0,1300.0,3667416,654004,972829,-318825,1985133,946681,1038452,-719627,1028279,1747906,28.038242730031172,-31.39356418875078,47.66042357889042,14.999322658559983
74,2020-07-23,82400.0,-800.0,3591647,569737,1169806,-600069,556095,1250641,-694546,1294615,2465815,1171200,68.65415782787116,40.61591509783999,32.60899526039168,-15.051428318498743
75,2020-07-22,83200.0,-900.0,2876295,542271,802448,-260177,596157,1393915,-797758,1057935,1737867,679932,60.42033240679415,-8.233825421077007,23.639160795398247,-8.969834464993433
76,2020-07-21,84100.0,1900.0,4181015,1143566,957608,185958,1637414,727168,910246,-1096204,1400035,2496239,33.48552923153827,-26.93480317525588,59.704138827533505,36.06497803213526
77,2020-07-20,82200.0,-700.0,2008624,420879,775468,-354589,314646,729199,-414553,769142,1273099,503957,63.381648332390725,29.896119100852452,25.08966337154191,-34.614475455991595
78,2020-07-17,82900.0,200.0,1579078,445659,605894,-160235,276884,303744,-26860,187095,856535,669440,54.24272898488866,-9.138919347502068,42.39435924001221,17.304695868470297
79,2020-07-16,82700.0,-300.0,2312310,520298,931640,-411342,669244,746431,-77187,488529,1122768,634239,48.556119205469855,-5.686609779418802,27.428804961272498,-14.96555427873971
80,2020-07-15,83000.0,100.0,3024429,965771,907237,58534,617304,1076361,-459057,400523,1441354,1040831,47.65706187845706,-0.8990573270127982,34.41413238664224,6.985327425369739
81,2020-07-14,82900.0,-100.0,2048671,514805,779709,-264904,303704,553506,-249802,514706,1230162,715456,60.04683035977958,12.38976848132252,34.922932964834274,0.5088005781920373
82,2020-07-13,83000.0,200.0,2080934,569478,618181,-48703,286822,723439,-436617,485320,1224634,739314,58.85020860824996,-1.1966217515296194,35.527988874226665,0.6050559093923908
83,2020-07-10,82800.0,-200.0,2201557,560982,1045574,-484592,349428,418977,-69549,554141,1291147,737006,58.64699392293726,-0.2032146853126946,33.476580438298896,-2.051408435927769
84,2020-07-09,83000.0,-700.0,4002365,724211,1715989,-991778,612957,1324527,-711570,1703348,2665197,961849,66.59055333534049,7.943559412403225,24.03201607049832,-9.444564367800577
85,2020-07-08,83700.0,-1100.0,3523620,527611,1591194,-1063583,748513,1250932,-502419,1566002,2247496,681494,63.78372242182755,-2.8068309135129397,19.34073481249397,-4.691281258004349
86,2020-07-07,84800.0,-1200.0,3196352,717014,1576293,-859279,866427,585215,281212,578067,1612911,1034844,50.460994283483174,-13.322728138344374,32.3757833930681,13.035048580574127
87,2020-07-06,86000.0,600.0,2561766,990108,597094,393014,378404,649757,-271353,-121661,1193254,1314915,46.57935190021259,-3.881642383270581,51.328458571157555,18.952675178089457
88,2020-07-03,85400.0,1000.0,2195897,686579,698510,-11931,875778,529057,346721,-334790,633540,968330,28.851079991456796,-17.728271908755797,44.097241355127316,-7.231217216030238
89,2020-07-02,84400.0,-900.0,3295340,808849,1345071,-536222,697716,1317129,-619413,1155635,1788775,633140,54.2819557314268,25.430875739970002,19.21319196198268,-24.884049393144636
90,2020-07-01,85300.0,200.0,2382552,1036962,1068539,-31577,530944,440669,90275,-58698,814646,873344,34.192160338997844,-20.089795392428954,36.65582115311649,17.44262919113381
91,2020-06-30,85100.0,1500.0,4983607,2123130,1223401,899729,1486487,1150398,336089,-1235818,1373990,2609808,27.570191630279034,-6.621968708718811,52.36785324364461,15.712032090528119
92,2020-06-29,83600.0,-1000.0,2932433,1199849,1161959,37890,559088,1046313,-487225,449335,1173496,724161,40.01782819931436,12.447636569035325,24.694886464584187,-27.672966779060424
93,2020-06-26,84600.0,300.0,2889494,878524,1109704,-231180,803210,718628,84582,146598,1207760,1061162,41.79832178229129,1.7804935829769306,36.72483832809482,12.029951863510632
