,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
124,2020-05-14,169500.0,-1000.0,291779,131457,166627,-35170,108284,82380,25904,9266,52038,42772,17.834731080715198,-0.6218398859134915,14.659039889779594,-23.29745780084439
125,2020-05-13,170500.0,500.0,231167,61319,56923,4396,92944,134632,-41688,37292,76904,39612,33.26772419938832,15.43299311867312,17.13566382744942,2.4766239376698262
126,2020-05-12,170000.0,-2500.0,260081,37021,86598,-49577,127552,119468,8084,41493,95508,54015,36.722405712066625,3.454681512678306,20.768529804176392,3.632865976726972
127,2020-05-11,172500.0,-3500.0,441460,84020,107600,-23580,243370,271519,-28149,51729,114070,62341,25.839260635165136,-10.883145076901489,14.121551216418249,-6.646978587758143
128,2020-05-08,176000.0,6000.0,359076,173488,66114,107374,123214,86445,36769,-144143,62374,206517,17.37069589724738,-8.468564737917756,57.51345119139124,43.39189997497299
129,2020-05-07,170000.0,-3000.0,260282,62166,111047,-48881,116737,117445,-708,49589,81379,31790,31.265704120915004,13.895008223667624,12.213675936100076,-45.299775255291166
130,2020-05-06,173000.0,3500.0,284330,100082,57063,43019,119851,129013,-9162,-33857,64397,98254,22.648682868497872,-8.617021252417132,34.556325396546264,22.34264946044619
131,2020-05-04,169500.0,-2500.0,393505,98204,136431,-38227,216483,181696,34787,3440,78818,75378,20.029732786114536,-2.6189500823833356,19.155538049071804,-15.40078734747446
132,2020-04-29,172000.0,4500.0,330932,116627,76427,40200,126118,80539,45579,-85779,88187,173966,26.648072715844943,6.618339929730407,52.5685034992083,33.4129654501365
133,2020-04-28,167500.0,0.0,351935,83023,93557,-10534,85421,154520,-69099,79633,183491,103858,52.13775271001747,25.48967999417253,29.51056303010499,-23.057940469103308
134,2020-04-27,167500.0,-1500.0,401696,98442,121763,-23321,58708,200634,-141926,165247,244546,79299,60.87837568708675,8.740622977069279,19.741047956663746,-9.769515073441244
135,2020-04-24,169000.0,-8000.0,440277,66020,266024,-200004,130613,91966,38647,161357,243644,82287,55.33879807484834,-5.539577612238411,18.68982481483248,-1.0512231418312652
136,2020-04-23,177000.0,500.0,278640,88556,96650,-8094,83052,79543,3509,4585,107032,102447,38.4122882572495,-16.92650981759884,36.76679586563307,18.07697105080059
137,2020-04-22,176500.0,0.0,425251,109033,226675,-117642,176169,110011,66158,51484,140049,88565,32.93325588887504,-5.479032368374462,20.826523629574066,-15.940272236059005
138,2020-04-21,176500.0,-3000.0,387624,69545,147061,-77516,196063,147622,48441,29075,122016,92941,31.477927063339735,-1.4553288255353038,23.97710152106165,3.1505778914875826
139,2020-04-20,179500.0,0.0,402353,72894,115785,-42891,240403,226475,13928,28963,89056,60093,22.133797933655273,-9.344129129684461,14.935392553305181,-9.041708967756467
140,2020-04-17,179500.0,5000.0,315155,114132,63872,50260,77578,105851,-28273,-21987,123445,145432,39.169614951373134,17.03581701771786,46.14618203741016,31.210789484104982
141,2020-04-16,174500.0,-2000.0,402536,97900,93074,4826,191396,250757,-59361,54535,113240,58705,28.131645368364566,-11.037969583008568,14.58378877914025,-31.562393258269914
142,2020-04-14,176500.0,2500.0,256468,103805,68007,35798,86714,103049,-16335,-19463,65949,85412,25.714319135330722,-2.417326233033844,33.303180123836114,18.719391344695865
143,2020-04-13,174000.0,-7000.0,243078,63706,116306,-52600,38138,37746,392,52208,141234,89026,58.102337521289456,32.38801838595873,36.62445799290763,3.3212778690715155
144,2020-04-10,181000.0,3000.0,368237,92695,117417,-24722,83913,106432,-22519,47241,191629,144388,52.03958320320881,-6.06275431808065,39.2106170754161,2.5861590825084733
145,2020-04-09,178000.0,8000.0,607783,302286,138755,163531,81824,184507,-102683,-60848,223673,284521,36.8014570989975,-15.238126104211304,46.81292500777416,7.602307932358059
146,2020-04-08,170000.0,-2500.0,444216,140601,122178,18423,153890,222617,-68727,50304,149725,99421,33.70544960109496,-3.0960074979025407,22.381228951681166,-24.431696056092996
147,2020-04-07,172500.0,3000.0,600590,131715,102253,29462,302504,360621,-58117,28655,166371,137716,27.701260427246545,-6.004189173848417,22.93011871659535,0.5488897649141826
148,2020-04-06,169500.0,4500.0,301214,124864,78715,46149,70633,89735,-19102,-27047,105717,132764,35.09697424422504,7.395713816978493,44.07630455423719,21.14618583764184
149,2020-04-03,165000.0,-2000.0,307022,95184,121601,-26417,134787,132945,1842,24575,77051,52476,25.096247174469582,-10.000727069755456,17.091934779918052,-26.984369774319138
150,2020-04-02,167000.0,500.0,396835,145276,143593,1683,163853,183854,-20001,18318,87706,69388,22.10137714667305,-2.99487002779653,17.485352854460924,0.3934180745428719
151,2020-04-01,166500.0,-3000.0,362016,81289,114598,-33309,179295,181178,-1883,35192,101432,66240,28.018651109343235,5.917273962670183,18.2975338106603,0.8121809561993771
152,2020-03-31,169500.0,5000.0,409687,123055,97277,25778,152199,170439,-18240,-7538,134433,141971,32.81358695784831,4.794935848505073,34.65352818127009,16.35599437060979
153,2020-03-30,164500.0,-5500.0,446277,164024,98370,65654,86119,223627,-137508,71854,196134,124280,43.94893754327469,11.13535058542638,27.848175012380207,-6.805353168889884
154,2020-03-27,170000.0,3000.0,576106,199369,132814,66555,226695,297581,-70886,4331,150042,145711,26.04416548343534,-17.90477205983935,25.29239410802873,-2.555780904351476
