,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
81,2020-07-14,47100.0,-100.0,956861,96190,128125,-31935,392688,326405,66283,-34348,467983,502331,48.90814862346778,8.367025756917343,52.49780271115658,-3.2715578536306182
82,2020-07-13,47200.0,450.0,2175062,212247,120799,91448,1397157,1032191,364966,-456414,565658,1022072,26.006523032446893,-22.90162559102089,46.9904765933109,-5.507326117845679
83,2020-07-10,46750.0,250.0,1784038,96768,250654,-153886,1099599,676448,423151,-269265,587671,856936,32.940497904192625,6.933974871745733,48.033506012764306,1.0430294194534042
84,2020-07-09,46500.0,0.0,1886506,332341,146846,185495,724748,882622,-157874,-27621,829417,857038,43.96577588409472,11.025277979902093,45.429911169113694,-2.603594843650612
85,2020-07-08,46500.0,-1100.0,3104265,168899,143993,24906,839553,2226217,-1386664,1361758,2095813,734055,67.51398479189116,23.548208907796443,23.646660320558972,-21.783250848554722
86,2020-07-07,47600.0,-350.0,2814307,178383,370503,-192120,1180395,853176,327219,-135099,1455529,1590628,51.718913395020515,-15.795071396870647,56.51934916837431,32.87268884781534
87,2020-07-06,47950.0,1050.0,2257798,214766,78921,135845,925149,332842,592307,-728152,1117883,1846035,49.51209098422446,-2.2068224107960575,81.76262889771363,25.243279729339314
88,2020-07-03,46900.0,250.0,1457760,79404,109109,-29705,897463,351298,546165,-516460,480893,997353,32.98848918889255,-16.523601795331906,68.41681758314125,-13.345811314572373
89,2020-07-02,46650.0,550.0,1461640,48659,221414,-172755,842900,662519,180381,-7626,570081,577707,39.00283243479927,6.014343245906716,39.52457513478011,-28.892242448361145
90,2020-07-01,46100.0,-400.0,1258369,35029,88225,-53196,340751,504933,-164182,217378,882589,665211,70.13753517449969,31.134702739700423,52.86295196401055,13.338376829230441
91,2020-06-30,46500.0,450.0,2137495,252205,123454,128751,1354647,857465,497182,-625933,530643,1156576,24.82546158002709,-45.3120735944726,54.10894528408253,1.2459933200719817
92,2020-06-29,46050.0,-800.0,2077760,63767,53459,10308,1208910,1135716,73194,-83502,805083,888585,38.7476416910519,13.922180111024815,42.76648891113507,-11.34245637294746
93,2020-06-26,46850.0,950.0,2740918,318458,308506,9952,940748,1098411,-157663,147711,1481712,1334001,54.058968564546625,15.311326873494721,48.66986170326876,5.903372792133688
94,2020-06-25,45900.0,-1100.0,3035356,174781,495156,-320375,724786,1892669,-1167883,1488258,2135789,647531,70.36370692597508,16.304738361428456,21.332950731314547,-27.33691097195421
