,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
120,2020-05-20,218500.0,5500.0,661979,138014,59680,78334,153368,46921,106447,-184781,370597,555378,55.98319584155993,-5.375051712383467,83.89661907704021,19.01891719130836
121,2020-05-19,213000.0,0.0,709054,126710,207487,-80777,116892,72774,44118,36659,465452,428793,65.64408352537325,9.660887683813314,60.47395543921902,-23.422663637821195
122,2020-05-18,213000.0,-4500.0,988984,97662,132795,-35133,165327,143235,22092,13041,725995,712954,73.40816433835128,7.764080812978037,72.08953835451332,11.615582915294304
123,2020-05-15,217500.0,500.0,827539,150761,78189,72572,73370,175483,-102113,29541,603408,573867,72.9159592478421,-0.4922050905091879,69.34621812385882,-2.743320230654504
124,2020-05-14,217000.0,2000.0,959332,209798,153489,56309,146258,91258,55000,-111309,603276,714585,62.88500748437455,-10.030951763467549,74.48776857229824,5.141550448439418
125,2020-05-13,215000.0,4000.0,763378,190262,87634,102628,154849,84154,70695,-173323,418267,591590,54.791597347578794,-8.093410136795754,77.49633864219298,3.008570069894745
126,2020-05-12,211000.0,500.0,982920,147915,158423,-10508,153778,144267,9511,997,681227,680230,69.30645423839174,14.514856890812943,69.20502177186343,-8.291316870329553
127,2020-05-11,210500.0,0.0,695048,101400,145600,-44200,62877,108106,-45229,89429,530771,441342,76.36465395195728,7.058199713565543,63.49806056560122,-5.706961206262207
128,2020-05-08,210500.0,6500.0,895729,194791,102940,91851,188662,106725,81937,-173788,512276,686064,57.1909584260418,-19.173695525915477,76.59280876247169,13.09474819687047
129,2020-05-07,204000.0,-3000.0,402708,81695,64798,16897,60688,125078,-64390,47493,260325,212832,64.64361274173844,7.452654315696634,52.850204118120324,-23.742604644351367
130,2020-05-06,207000.0,3500.0,603987,113818,67313,46505,161343,144669,16674,-63179,328826,392005,54.442562505484396,-10.20105023625404,64.90288698266684,12.052682864546519
131,2020-05-04,203500.0,-7000.0,860366,106363,178841,-72478,143603,282395,-138792,211270,610400,399130,70.946550654024,16.503988148539598,46.3907220880416,-18.512164894625244
132,2020-04-29,210500.0,1500.0,654481,102519,100732,1787,191067,133218,57849,-59636,360895,420531,55.14216608274343,-15.804384571280565,64.2541189125429,17.863396824501308
133,2020-04-28,209000.0,-3500.0,726697,86878,98279,-11401,137790,194792,-57002,68403,502029,433626,69.08367586490655,13.941509782163124,59.670811906475464,-4.583307006067443
134,2020-04-27,212500.0,1000.0,486289,104113,65780,38333,46244,61860,-15616,-22717,335932,358649,69.0807318281927,-0.002944036713856235,73.75223375400225,14.081421847526784
135,2020-04-24,211500.0,-2500.0,1076656,126825,125183,1642,124434,147482,-23048,21406,825397,803991,76.66301957171092,7.582287743518222,74.67482649982911,0.9225927458268615
136,2020-04-23,214000.0,0.0,634952,111037,115344,-4307,97229,106942,-9713,14020,426686,412666,67.19972533356852,-9.463294238142396,64.9916844107901,-9.68314208903901
137,2020-04-22,214000.0,2000.0,1123888,224479,173727,50752,139472,107552,31920,-82672,759937,842609,67.61679099696767,0.41706566339914275,74.97268411087225,9.980999700082151
138,2020-04-21,212000.0,0.0,1791508,240209,175766,64443,311156,234945,76211,-140654,1240143,1380797,69.22341401768789,1.606623020720221,77.07456511497577,2.101881004103518
139,2020-04-20,212000.0,1000.0,913363,84949,149122,-64173,248587,163447,85140,-20967,579827,600794,63.48264600164447,-5.740768016043418,65.77822837141422,-11.296336743561554
140,2020-04-17,211000.0,-4000.0,1786490,144185,270511,-126326,227334,220103,7231,119095,1414971,1295876,79.20396979552082,15.721323793876351,72.5375456901522,6.759317318737985
141,2020-04-16,215000.0,-1000.0,775217,128405,101242,27163,176234,192035,-15801,-11362,470578,481940,60.70274516683716,-18.50122462868366,62.168399299808954,-10.369146390343246
142,2020-04-14,216000.0,500.0,1273985,91807,87117,4690,146225,170251,-24026,19336,1035953,1016617,81.31594955984568,20.613204393008516,79.7981922864084,17.62979298659944
143,2020-04-13,215500.0,6000.0,3635512,220021,225425,-5404,217885,159012,58873,-53469,3197606,3251075,87.95476400573014,6.638814445884464,89.42550595349431,9.627313667085915
144,2020-04-10,209500.0,-1000.0,1741966,132765,214287,-81522,118859,203157,-84298,165820,1490342,1324522,85.55517157051285,-2.3995924352172864,76.0360420352636,-13.389463918230703
145,2020-04-09,210500.0,3500.0,1348849,220486,187736,32750,125164,184285,-59121,26371,1003199,976828,74.37444814059987,-11.180723429912987,72.41937385133546,-3.616668183928141
146,2020-04-08,207000.0,-3000.0,1090103,133653,186441,-52788,206044,165134,40910,11878,750406,738528,68.83808227295954,-5.536365867640328,67.74846046657976,-4.670913384755707
147,2020-04-07,210000.0,1000.0,2206806,169540,208297,-38757,309347,214263,95084,-56327,1727919,1784246,78.29954241559975,9.461460142640206,80.85196433216151,13.103503865581757
148,2020-04-06,209000.0,13000.0,2778989,276736,111482,165254,493038,291773,201265,-366519,2009215,2375734,72.30021421459386,-5.999328201005881,85.48914731220599,4.6371829800444715
149,2020-04-03,196000.0,1000.0,4151869,234652,251159,-16507,427633,364721,62912,-46405,3489584,3535989,84.04850923764695,11.748295023053089,85.16619864451407,-0.322948667691918
150,2020-04-02,195000.0,-3000.0,8664631,715670,280045,435625,3489162,4919376,-1430214,994589,4459799,3465210,51.47130904939864,-32.57720018824831,39.99258595086162,-45.17361269365245
151,2020-04-01,198000.0,-31000.0,5208192,339333,424602,-85269,658811,560327,98484,-13215,4210048,4223263,80.83511514168448,29.36380609228584,81.08885002703433,41.09626407617271
152,2020-03-31,229000.0,44000.0,11131989,370541,415625,-45084,935763,639842,295921,-250837,9825685,10076522,88.26531359310542,7.430198451420935,90.5186126216977,9.429762594663373
153,2020-03-30,185000.0,1000.0,937759,154179,119122,35057,167144,151465,15679,-50736,616436,667172,65.735012940425,-22.530300652680424,71.14535824236292,-19.37325437933478
154,2020-03-27,184000.0,2500.0,1927549,165726,208881,-43155,436598,314120,122478,-79323,1325225,1404548,68.7518190199056,3.0168060794806024,72.86704514385886,1.7216869014959428
155,2020-03-26,181500.0,-1500.0,2441069,213792,292473,-78681,404793,246920,157873,-79192,1822484,1901676,74.6592578907028,5.907438870797208,77.90341035013758,5.036365206278717
156,2020-03-25,183000.0,-1000.0,2334554,199616,357989,-158373,431313,274411,156902,1471,1703625,1702154,72.97432400364266,-1.68493388706014,72.91131410967576,-4.992096240461819
157,2020-03-24,184000.0,9000.0,3903710,198203,209487,-11284,811708,309442,502266,-490982,2893799,3384781,74.12945633768902,1.1551323340463568,86.70677381260391,13.795459702928156
158,2020-03-23,175000.0,22500.0,6685918,184073,403837,-219764,1098099,501988,596111,-376347,5403746,5780093,80.8227980061975,6.693341668508481,86.45174828647315,-0.25502552613076546
159,2020-03-20,152500.0,12500.0,2019176,243711,162285,81426,422941,328059,94882,-176308,1352524,1528832,66.98395781249381,-13.838840193703689,75.71563845846029,-10.736109828012857
