,Date,Title
2602,2020-04-22 19:07:00,현대·기아차 해외공장 다음주 본격 재가동
2603,2020-04-23 16:45:00,"수출길 막힌 기아차, 소하리·광주공장 또 중단"
2604,2020-04-23 14:00:00,"기아차 美 조지아공장 가동중단 연장, 5월 4일 재개"
2605,2020-04-23 11:29:00,"코로나에 수출 막힌 기아차, 소하리공장 불 끈다"
2606,2020-04-23 11:17:00,"'수출길 스톱' 기아차, 소하리공장 다음달 연쇄 휴업…현대차도 '불안..."
2607,2020-04-23 10:48:00,코로나에 수출길 막힌 기아차 소하리공장 8일간 휴무
2608,2020-04-23 10:13:00,"기아차, 5월에 소하리 공장 연달아 멈춘다"
2609,2020-04-23 10:04:00,"기아차, 소하리공장 다음달 절반은 문 닫는다"
2610,2020-04-23 09:26:00,"[단독]기아차, 소하리공장 5월 릴레이 셧다운"
2611,2020-04-23 12:51:00,"기아차, 올 하반기 4인승 카니발 출시"
2612,2020-04-23 10:16:00,전 세계 車공장 70% 멈춰섰지만...현대·기아차 가동률은 '최고'
2613,2020-04-23 10:15:00,세계 자동차 공장 중단비율 71%.. 현대·기아차 35.3%
2614,2020-04-22 19:07:00,현대·기아차 해외공장 다음주 본격 재가동
2615,2020-04-22 18:21:00,기아차 '4인승 카니발' 하반기에 나온다
2616,2020-04-22 11:42:00,"현대기아차 ""협력사 10조원대 단기유동성 지원 시급"""
2617,2020-04-21 18:37:00,"기아차, 온라인 플랫폼 통해 소통 강화"
2618,2020-04-21 17:56:00,기아차 '캬TV'로 온라인 마케팅
2619,2020-04-21 08:57:00,"기아차, 새 유튜브 채널 '캬TV' 개설..정보·재미 다 준다"
2620,2020-04-21 16:52:00,기아차 美 조지아공장 '페이스실드' 생산 스타트
2621,2020-04-21 10:46:00,"기아차, 유튜브 마케팅 강화....'캬TV by 기아차' 론칭"
2622,2020-04-21 09:35:00,"""기아..키아..캬?"" 기아차 유튜브 캬TV 나왔다"
2623,2020-04-21 09:13:00,"기아차, 새 유투브 채널 '캬TV' 오픈"
2624,2020-04-21 08:45:00,기아차 유튜브 `캬TV` 론칭…마케팅 활동 박차
2625,2020-04-21 08:32:00,"기아차, 유튜브 마케팅 박차…'캬TV by 기아자동차' 론칭"
2626,2020-04-20 17:45:00,기아차 3개 공장 휴업두고 진통.. 임금손실 보존 쟁점
2627,2020-04-23 09:26:00,"[단독]기아차, 소하리공장 5월 릴레이 셧다운"
2628,2020-04-22 19:07:00,현대·기아차 해외공장 다음주 본격 재가동
2629,2020-04-22 18:21:00,기아차 '4인승 카니발' 하반기에 나온다
2630,2020-04-22 11:42:00,"현대기아차 ""협력사 10조원대 단기유동성 지원 시급"""
2631,2020-04-21 18:37:00,"기아차, 온라인 플랫폼 통해 소통 강화"
2632,2020-04-21 17:56:00,기아차 '캬TV'로 온라인 마케팅
2633,2020-04-21 08:57:00,"기아차, 새 유튜브 채널 '캬TV' 개설..정보·재미 다 준다"
2634,2020-04-21 16:52:00,기아차 美 조지아공장 '페이스실드' 생산 스타트
2635,2020-04-21 10:46:00,"기아차, 유튜브 마케팅 강화....'캬TV by 기아차' 론칭"
2636,2020-04-21 09:35:00,"""기아..키아..캬?"" 기아차 유튜브 캬TV 나왔다"
2637,2020-04-21 09:13:00,"기아차, 새 유투브 채널 '캬TV' 오픈"
2638,2020-04-21 08:45:00,기아차 유튜브 `캬TV` 론칭…마케팅 활동 박차
2639,2020-04-21 08:32:00,"기아차, 유튜브 마케팅 박차…'캬TV by 기아자동차' 론칭"
2640,2020-04-20 17:45:00,기아차 3개 공장 휴업두고 진통.. 임금손실 보존 쟁점
2641,2020-04-20 15:08:00,"현대·기아차, GV80 등 신차로 불황 돌파…수소경제 시대 '질주 채비..."
2642,2020-04-20 11:23:00,기아차 ‘2021년형 K3·K3 GT’…고급사양 기본 탑재
2643,2020-04-20 09:06:00,"기아차, 2021년형 K3 출시…“2030 선호 사양 기본화”"
2644,2020-04-21 08:57:00,"기아차, 새 유튜브 채널 '캬TV' 개설..정보·재미 다 준다"
2645,2020-04-21 08:45:00,기아차 유튜브 `캬TV` 론칭…마케팅 활동 박차
2646,2020-04-21 08:32:00,"기아차, 유튜브 마케팅 박차…'캬TV by 기아자동차' 론칭"
2647,2020-04-20 17:45:00,기아차 3개 공장 휴업두고 진통.. 임금손실 보존 쟁점
2648,2020-04-20 15:08:00,"현대·기아차, GV80 등 신차로 불황 돌파…수소경제 시대 '질주 채비..."
2649,2020-04-20 11:23:00,기아차 ‘2021년형 K3·K3 GT’…고급사양 기본 탑재
2650,2020-04-20 09:06:00,"기아차, 2021년형 K3 출시…“2030 선호 사양 기본화”"
2651,2020-04-20 09:46:00,버튼시동·스마트키 탑재···기아차 '2021년형 K3' 출시
2652,2020-04-20 09:26:00,기아차 '2021년형 K3' 출시
2653,2020-04-20 09:05:00,"기아차, 2021년형 K3 출시…1714만~2087만원"
2654,2020-04-20 09:37:00,"'준중형 세단' 살아나나…기아차, '2021년형 K3' 출시"
2655,2020-04-20 09:20:00,기아차 2021년형 K3 출시…가격 1714만~2087만원
2656,2020-04-19 17:51:00,살아난 중국 車시장···현대·기아차도 힘 받나
2657,2020-04-19 17:29:00,역발상 마케팅 타고···中心잡는 현대·기아차
2658,2020-04-19 16:25:00,"`청소년 문학 축제` 기아차 청소년 문학상, 6월30일까지 작품 공모"
2659,2020-04-19 10:08:00,"기아차, 제2회 청소년 문학상 작품 공모…6월 30일까지"
2660,2020-04-19 09:54:00,"기아차, 중·고교생 대상 '제2회 청소년 문학상' 공모전 개최"
2661,2020-04-19 09:33:00,"기아차, 청소년 문학상 작품 공모"
2662,2020-04-19 08:01:00,영국 車생산 재개에도…현대·기아차 북미 불확실성 고조
2663,2020-04-20 09:06:00,"기아차, 2021년형 K3 출시…“2030 선호 사양 기본화”"
2664,2020-04-20 09:05:00,"기아차, 2021년형 K3 출시…1714만~2087만원"
2665,2020-04-19 17:51:00,살아난 중국 車시장···현대·기아차도 힘 받나
2666,2020-04-19 17:29:00,역발상 마케팅 타고···中心잡는 현대·기아차
2667,2020-04-19 16:25:00,"`청소년 문학 축제` 기아차 청소년 문학상, 6월30일까지 작품 공모"
2668,2020-04-19 10:08:00,"기아차, 제2회 청소년 문학상 작품 공모…6월 30일까지"
2669,2020-04-19 09:54:00,"기아차, 중·고교생 대상 '제2회 청소년 문학상' 공모전 개최"
2670,2020-04-19 09:33:00,"기아차, 청소년 문학상 작품 공모"
2671,2020-04-19 08:01:00,영국 車생산 재개에도…현대·기아차 북미 불확실성 고조
2672,2020-04-18 14:25:00,현대기아차 해외공장 속속 '가동 재개'…숨통 트이나
2673,2020-04-18 11:56:00,"현대기아차, 지난달 유럽 판매량 40% 넘게 줄어…점유율은 상승"
2674,2020-04-18 08:00:00,3월 유럽車 시장 '반토막'…현대기아차 점유율은 상승
2675,2020-04-17 18:00:00,현대기아차 1분기 유럽판매 26.3% 감소...점유율은 상승
2676,2020-04-17 17:59:00,"현대·기아차, 3월 유럽판매 반토막···점유율은 오히려 상승"
2677,2020-04-17 15:32:00,기아차 '셀토스' 3.5인치 클러스터 부품없어 생산 중단
2678,2020-04-17 14:18:00,"기아차 노사, '국내공장 3곳' 임시휴업 협의 난항"
