,Date,Title
94,2020-09-09 08:33:00,"LG생활건강, 위생용품 수요 확대...목표가↑-유안타증권"
95,2020-09-09 08:03:00,[클릭 e종목] 中 화장품 수요 회복세…3Q 밝은 LG생활건강
96,2020-09-09 07:59:00,"LG생활건강, 3분기도 영업이익 증가 전망…목표가↑-유안타"
97,2020-09-08 10:02:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 '최우수'"
98,2020-09-08 10:02:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 '최우수'"
99,2020-09-08 09:46:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 최우수"
100,2020-09-08 09:37:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 ‘최우수’ 선정"
101,2020-09-06 16:52:00,"LG생건, 빌리프의 피부 촉촉 ‘보습 폭탄’ 에디션"
102,2020-09-06 10:10:00,"LG생건, 우리가족 지킴이 ‘위생용품 선물세트’ 선봬"
103,2020-09-04 09:36:00,"LG생활건강, ‘후 비첩 자생 에센스 스페셜 에디션’ 출시"
104,2020-09-04 09:31:00,"LG생활건강 후, 비첩 자생 에센스 한정판 출시"
105,2020-09-03 13:48:00,LG생건 빌리프 '모이스춰라이징 밤 점보 게임 에디션' 출시
106,2020-09-01 13:18:00,"LG생건, 추석 맞아 예화담 ‘환생고 보윤 품격 세트’ 선봬"
107,2020-09-01 09:33:00,"LG생활건강, 예화담 환생고 보윤 품격 세트 출시"
108,2020-09-01 09:16:00,"LG생활건강, 예화담 ‘환생고 보윤 품격 세트’ 출시"
109,2020-08-31 11:16:00,"LG생활건강, 숨37° 숨마 엘릭서 8-미라클 파워 에센스 선봬"
110,2020-08-29 08:01:00,[유안타證 주간추천주]‘시장점유율 확대 전망’…삼성전자·LG화학·LG생...
111,2020-08-28 10:13:00,"LG생활건강, CNP 차앤박화장품 '레티날 DX™ 트리트먼트' 출시"
112,2020-08-28 09:46:00,"LG생건, CNP 차앤박 ‘레티날 DX™ 트리트먼트’ 선봬"
113,2020-08-26 11:05:00,"LG생활건강, 명품 헤어 에센스 ‘실크테라피 클래식’ 출시"
114,2020-08-26 10:54:00,"LG생활건강 실크테라피, '실크테라피 클래식' 출시"
115,2020-08-26 09:32:00,"LG생활건강, 실크테라피 클래식 출시"
116,2020-08-26 09:09:00,"LG생건 실크테라피, 레트로 감성 담은 ‘실크테라피 클래식’ 선봬"
117,2020-08-20 15:36:00,'황제주' LG생건 주식도 1만원 어치만 살수 있게 된다
118,2020-08-20 04:03:00,`약국 화장품` 글로벌 인기…90조시장 선점나선 LG생건
119,2020-08-19 17:30:00,"LG생건, '빌려쓰는 지구스쿨' 대학생 기자단 모집"
120,2020-08-15 08:01:00,"[유안타證 주간추천주]""보유株 지분가치 상승’…삼성전자·삼성물산·LG생..."
121,2020-08-15 08:00:00,"뷰티 '연봉킹', 차석용 LG생건 부회장 상반기 보수 얼마길래"
122,2020-08-14 19:00:00,"화장품 '연봉킹' 차석용 LG생건 부회장, 상반기 30억원 받아"
123,2020-08-14 18:05:00,"뷰티 연봉킹, 차석용 LG생건 부회장 상반기 30억 수령"
124,2020-08-13 17:53:00,[Bull&Bear] LG생건 中효과에 하반기 `맑음`
125,2020-08-12 14:33:00,"LG생활건강, 엘라스틴 '20년 역사의 걸작' 마스터 블렌드 출시"
126,2020-08-12 10:47:00,"LG생활건강 엘라스틴, '마스터 블렌드' 출시"
127,2020-08-12 10:45:00,"LG생활건강 엘라스틴, 마스터 블렌드 선봬"
128,2020-08-11 15:50:00,코스닥처럼 움직이는 대형주들…LG생활건강·한국전력까지 급등
129,2020-08-11 11:28:00,"[특징주] LG생건, 외인 몰리며 52주 신고가···장중 160만원 돌..."
130,2020-08-11 10:51:00,"[itM]LG생활건강, 52주 신고가…장중 160만원 돌파"
131,2020-08-11 11:27:00,"LG생활건강, 외국인 매수에 9%대 급등…장중 160만원 돌파"
132,2020-08-11 10:06:00,"[특징주]LG생활건강, 외인 매수에 7%대 급등…엿새째 강세"
133,2020-08-10 10:59:00,"LG생건 빌리프, 민감성 피부 위한 ‘스트레스 슈터-시카 밤 쿠션’ 선..."
134,2020-08-10 09:46:00,"LG생활건강 빌리프, 스트레스 슈터 시카 밤 쿠션 출시"
135,2020-08-08 08:01:00,[유안타證 주간추천주]‘반등 가능성 유효’…삼성전자·LG이노텍·LG생활...
136,2020-08-07 11:39:00,30년 동반 협력사에 화재…LG생활건강 팔걷고 도운 사연
137,2020-08-07 10:03:00,"30년지기 협력사에 불 나자…LG생활건강, 팔 걷고 '전방위 지원'"
138,2020-08-07 06:04:00,[유통 맞수] 아모레퍼시픽 vs LG생활건강… 코로나에 엇갈린 희비
139,2020-08-06 09:53:00,"LG생활건강 숨37°, 아트 콜라보 '골든문 에디션' 출시"
140,2020-08-05 10:24:00,"LG생건, ‘후 공진향:미 럭셔리 골든 쿠션 로얄 트리플 골드 에디션’..."
141,2020-08-05 10:10:00,"LG생건, ‘후 공진향:미 럭셔리 골든 쿠션 로얄 트리플 골드 에디션..."
142,2020-08-05 09:15:00,"LG생활건강 후, 로얄 트리플 골드 에디션 선봬"
143,2020-08-03 14:13:00,"똑같이 화장품 파는데…LG생건 웃고 아모레 운다, 왜?"
144,2020-08-02 10:20:00,"LG생활건강, 피부 관리 기기 ‘스마트 LED 트리플 엑스퍼트’ 출시"
145,2020-07-31 15:42:00,"`K-뷰티` 맞수 아모레·LG생건, 실적 해외서 승부 갈렸다"
146,2020-07-31 10:31:00,"LG생활건강, ‘후 천기단 화현 앰풀 3종’ 선보여"
147,2020-07-31 09:15:00,"LG생활건강 후, 천기단 화현 앰플 3종 출시"
148,2020-07-30 10:09:00,"LG생활건강, 예화담 ‘물어린 매화 생기 에센스’ 선봬"
149,2020-07-30 09:41:00,"LG생활건강, 예화담 `물어린 매화 생기 에센스` 출시"
150,2020-07-30 09:33:00,"LG생활건강 예화담, 물어린 매화 생기 에센스 출시"
151,2020-07-24 11:11:00,[주식 초고수는 지금] 주식 초고수 이틀 연속 씨젠 매수···LG생활건...
152,2020-07-24 10:41:00,LG생건은 달랐다…‘차석용 매직’ 효자된 생활용품
153,2020-07-24 09:08:00,"LG생활건강, 더페이스샵·씨앤피코스메틱스·캐이엔아이 3개 자회사 합병키..."
154,2020-07-24 08:53:00,"LG생활건강, 2분기 어닝 서프라이즈에 목표가↑-삼성"
155,2020-07-24 08:29:00,"LG생활건강, 다각화된 사업 포트폴리오에 이익안정성 매력 -한화"
156,2020-07-24 08:12:00,"LG생활건강, 생활용품·음료로 실적 방어…하반기도 안정적-현대차"
157,2020-07-24 07:55:00,"LG생활건강, 中 성장 가속화가 관건-KTB"
158,2020-09-20 13:09:00,LG생건 CNP 사회공헌활동 ‘피부 건강 캠페인’ 전개
159,2020-09-18 08:54:00,"LG생활건강, 풍부한 실적모멘텀 목표가 7.4%↑-KTB"
160,2020-09-18 08:04:00,"LG생활건강, 中 화장품 시장 회복 기대…목표가↑-KTB"
161,2020-09-12 08:54:00,"LG생활건강, 3분기 안정적 실적 지속 전망"
162,2020-09-11 08:34:00,"LG생활건강, 3분기 실적 전망도 ‘맑음’-대신"
163,2020-09-10 09:31:00,"LG생활건강, 후 환유 본초 세럼 선봬"
164,2020-09-09 09:29:00,"LG생활건강, 숨37° 타임에너지 리뉴얼 출시"
165,2020-09-09 09:16:00,"LG생활건강, 3Q 영업이익 증가 전망…목표가↑-유안타"
166,2020-09-09 08:33:00,"LG생활건강, 위생용품 수요 확대...목표가↑-유안타증권"
167,2020-09-09 08:03:00,[클릭 e종목] 中 화장품 수요 회복세…3Q 밝은 LG생활건강
168,2020-09-09 07:59:00,"LG생활건강, 3분기도 영업이익 증가 전망…목표가↑-유안타"
169,2020-09-08 10:02:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 '최우수'"
170,2020-09-08 10:02:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 '최우수'"
171,2020-09-08 09:46:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 최우수"
172,2020-09-08 09:37:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 ‘최우수’ 선정"
173,2020-09-06 16:52:00,"LG생건, 빌리프의 피부 촉촉 ‘보습 폭탄’ 에디션"
174,2020-09-06 10:10:00,"LG생건, 우리가족 지킴이 ‘위생용품 선물세트’ 선봬"
175,2020-09-09 07:59:00,"LG생활건강, 3분기도 영업이익 증가 전망…목표가↑-유안타"
176,2020-09-08 10:02:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 '최우수'"
177,2020-09-08 10:02:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 '최우수'"
178,2020-09-08 09:46:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 최우수"
179,2020-09-08 09:37:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 ‘최우수’ 선정"
180,2020-09-06 16:52:00,"LG생건, 빌리프의 피부 촉촉 ‘보습 폭탄’ 에디션"
181,2020-09-06 10:10:00,"LG생건, 우리가족 지킴이 ‘위생용품 선물세트’ 선봬"
182,2020-09-04 09:36:00,"LG생활건강, ‘후 비첩 자생 에센스 스페셜 에디션’ 출시"
183,2020-09-04 09:31:00,"LG생활건강 후, 비첩 자생 에센스 한정판 출시"
184,2020-09-03 13:48:00,LG생건 빌리프 '모이스춰라이징 밤 점보 게임 에디션' 출시
185,2020-09-01 13:18:00,"LG생건, 추석 맞아 예화담 ‘환생고 보윤 품격 세트’ 선봬"
186,2020-09-01 09:33:00,"LG생활건강, 예화담 환생고 보윤 품격 세트 출시"
187,2020-09-01 09:16:00,"LG생활건강, 예화담 ‘환생고 보윤 품격 세트’ 출시"
188,2020-08-31 11:16:00,"LG생활건강, 숨37° 숨마 엘릭서 8-미라클 파워 에센스 선봬"
189,2020-08-29 08:01:00,[유안타證 주간추천주]‘시장점유율 확대 전망’…삼성전자·LG화학·LG생...
190,2020-08-28 10:13:00,"LG생활건강, CNP 차앤박화장품 '레티날 DX™ 트리트먼트' 출시"
191,2020-08-28 09:46:00,"LG생건, CNP 차앤박 ‘레티날 DX™ 트리트먼트’ 선봬"
192,2020-09-01 13:18:00,"LG생건, 추석 맞아 예화담 ‘환생고 보윤 품격 세트’ 선봬"
193,2020-09-01 09:33:00,"LG생활건강, 예화담 환생고 보윤 품격 세트 출시"
194,2020-09-01 09:16:00,"LG생활건강, 예화담 ‘환생고 보윤 품격 세트’ 출시"
195,2020-08-31 11:16:00,"LG생활건강, 숨37° 숨마 엘릭서 8-미라클 파워 에센스 선봬"
196,2020-08-29 08:01:00,[유안타證 주간추천주]‘시장점유율 확대 전망’…삼성전자·LG화학·LG생...
197,2020-08-28 10:13:00,"LG생활건강, CNP 차앤박화장품 '레티날 DX™ 트리트먼트' 출시"
198,2020-08-28 09:46:00,"LG생건, CNP 차앤박 ‘레티날 DX™ 트리트먼트’ 선봬"
199,2020-08-26 11:05:00,"LG생활건강, 명품 헤어 에센스 ‘실크테라피 클래식’ 출시"
200,2020-08-26 10:54:00,"LG생활건강 실크테라피, '실크테라피 클래식' 출시"
201,2020-08-26 09:32:00,"LG생활건강, 실크테라피 클래식 출시"
202,2020-08-26 09:09:00,"LG생건 실크테라피, 레트로 감성 담은 ‘실크테라피 클래식’ 선봬"
203,2020-08-20 15:36:00,'황제주' LG생건 주식도 1만원 어치만 살수 있게 된다
204,2020-08-20 04:03:00,`약국 화장품` 글로벌 인기…90조시장 선점나선 LG생건
