,Date,Title
94,2020-10-28 10:00:00,"LG전자-한국기계연구원, `소부장` 핵심기술 공동개발 위해 협력"
95,2020-10-28 10:00:00,"LG전자-한국기계연구원, `소부장` 핵심기술 공동개발 위해 협력"
96,2020-10-28 10:00:00,"LG전자-한국기계연구원, `소부장` 핵심기술 공동개발 위해 협력"
97,2020-10-28 10:06:00,"나인테크, LG전자와 85억 규모 2차전지 제조장비 계약"
98,2020-10-28 09:27:00,"나인테크, LG전자와 85억 규모 공급계약 체결"
99,2020-10-28 09:21:00,"나인테크, LG전자에 85억원 규모 2차전지 제조장비 공급계약 체결"
100,2020-10-27 14:39:00,"LG전자, 5년 연속 호주 최고 TV브랜드"
101,2020-10-27 11:33:00,"LG전자, 5년연속 호주 최고 TV브랜드로 선정"
102,2020-10-27 11:02:00,"LG전자, 5년 연속 호주 최고 TV 브랜드에 선정"
103,2020-10-27 11:01:00,"LG전자, 5년 연속 '호주 최고 TV 브랜드' 선정"
104,2020-10-27 11:00:00,LG전자 5년 연속 호주 최고 TV 브랜드 선정
105,2020-10-27 11:00:00,LG전자 5년 연속 호주 최고 TV 브랜드 선정
106,2020-10-27 11:34:00,"“더 편하고 꼼꼼한 의류관리”…LG전자, 트롬 스타일러 블랙에디션2"
107,2020-10-27 10:03:00,"“더욱 편리하고 꼼꼼하게” LG전자, 트롬 스타일러 블랙에디션2 출시"
108,2020-10-27 10:01:00,"LG전자, 더 편리·더 꼼꼼 트롬 스타일러 블랙에디션 2 29일 출시"
109,2020-10-27 11:20:00,"LG전자, 5년 연속 호주 최고 TV 브랜드에 선정"
110,2020-10-27 11:00:00,LG전자 5년 연속 호주 최고 TV 브랜드 선정
111,2020-10-27 10:30:00,"LG전자, 트롬 스타일러 블랙에디션2 출시"
112,2020-10-27 10:01:00,"LG전자, 더 편리·더 꼼꼼 트롬 스타일러 블랙에디션 2 29일 출시"
113,2020-10-27 10:00:00,"LG전자, 트롬 스타일러 블랙에디션2 출시 ""기능 강화"""
114,2020-10-27 10:00:00,"LG전자, 트롬 스타일러 블랙에디션2 출시 ""기능 강화"""
115,2020-10-26 16:30:00,"유니버설 로봇, LG전자와 손잡고 서비스 산업시장 개발 및 협력 나서"
116,2020-10-26 13:24:00,"유니버설 로봇, LG전자와 파트너십 체결 통해 산업시장 개발 및 협력..."
117,2020-10-26 15:23:00,"LG전자, 냉장고 본체제빙 특허 일렉트로룩스에 제공"
118,2020-10-26 11:44:00,"LG전자, 프렌치도어 제빙기술 특허 일렉트로룩스에 공급"
119,2020-10-26 11:01:00,"LG전자, 일렉트로룩스와 냉장고 제빙 특허 라이센싱 체결"
120,2020-10-26 11:01:00,"LG전자, 일렉트로룩스와 냉장고 제빙 특허 라이센싱 체결"
121,2020-10-26 11:01:00,"LG전자, 일렉트로룩스와 냉장고 제빙 특허 라이센싱 체결"
122,2020-10-26 11:00:00,"LG전자 제빙기술, 일렉트로룩스 냉장고에도 들어간다"
123,2020-10-26 11:00:00,"LG전자 제빙기술, 일렉트로룩스 냉장고에도 들어간다"
124,2020-10-26 11:00:00,"LG전자 제빙기술, 일렉트로룩스 냉장고에도 들어간다"
125,2020-10-31 09:52:00,LG전자 올 영업익 사상 첫 3조 돌파 전망
126,2020-10-30 17:50:00,"LG전자, 역대 3분기 최대 실적…""펜트업 효과로 가전·TV 쌍끌이""(..."
127,2020-10-30 17:38:00,LG전자 올 생활가전 영업익 첫 2조 돌파
128,2020-10-30 16:26:00,"新가전 끌고 TV 밀고…LG전자, 역대 3분기 최대 실적 (종합)"
129,2020-10-30 17:32:00,생활가전·TV 3분기 `불티`…LG전자 年3조 영업익 눈앞
130,2020-10-30 16:01:00,"[상보] LG전자 3분기 영업익·매출, 분기 기준 최대…가전 끌고·T..."
131,2020-10-30 17:21:00,"가전·TV 쌍끌이…LG전자, 3분기 이익 1조 육박"
132,2020-10-30 16:19:00,LG전자 연이익 3조 첫 돌파 '초읽기'…3Q 영업익 9590억
133,2020-10-30 16:06:00,"LG전자 생활가전 영업익 2조 돌파…매출액, 영업이익 역대 3분기 기..."
134,2020-10-30 16:01:00,"[상보] LG전자 3분기 영업익·매출, 분기 기준 최대…가전 끌고·T..."
135,2020-10-30 15:56:00,"LG전자, 3분기 영업이익 9590억원…역대 3분기 기준 최대(상보)"
136,2020-10-30 15:56:00,"LG전자, 3분기 영업이익 9590억원…역대 3분기 기준 최대(상보)"
137,2020-10-30 17:10:00,"[컨콜]LG전자 ""차량용 램프 경쟁력 위해 ZKW와 새 광원 개발 중"""
138,2020-10-30 17:02:00,"""ZKW와 새로운 광원 개발, OEM업체와 협력해 새 수주도 모색""-..."
139,2020-10-30 17:06:00,"[종합] 11년만에 3분기 최대 실적 쓴 LG전자, 코로나 위기 이겨냈..."
140,2020-10-30 16:28:00,"LG전자, 누적 영업익 2조원 돌파…3분기 역대 최대 실적(종합)"
141,2020-10-30 16:01:00,"[상보] LG전자 3분기 영업익·매출, 분기 기준 최대…가전 끌고·T..."
142,2020-10-30 15:45:00,"LG전자, 3분기 영업익 1조원 육박…역대 최대(2보)"
143,2020-10-30 17:01:00,"[컨콜] LG전자 ""LCD 패널 가격 변동 익숙해…상황에 맞게 대응할 ..."
144,2020-10-30 16:55:00,"""LCD패널 가격 올해까지 상승, 내년 하락 또는 유지""-LG전자 컨..."
145,2020-10-30 17:21:00,"가전·TV 쌍끌이…LG전자, 3분기 이익 1조 육박"
146,2020-10-30 16:19:00,LG전자 연이익 3조 첫 돌파 '초읽기'…3Q 영업익 9590억
147,2020-10-30 16:06:00,"LG전자 생활가전 영업익 2조 돌파…매출액, 영업이익 역대 3분기 기..."
148,2020-10-30 16:01:00,"코로나로 깨진 징크스…'상고하저' LG전자, 3분기 되레 일냈다 [종..."
